Analyse fonctionnelle des emplois,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Emplois dans les fonctions et emplois des cadres des fonctions métropolitaines dans les communes en 2011,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Insee, Recensement de la population 2011 exploitation complémentaire au lieu de travail, recensement de la population 2012 - exploitation exhaustive (Mayotte)",,,,,,,,,,,,,,,,,,,,,,,,,
Champ : France (y compris les DOM),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Emploi des cadres des fonctions métropolitaines,,,,,
Commune,,Code,,,Emploi dans la fonction :,,,,,,,,,,,,,,,Fonction,,,,,
Code,Libellé,Région,Département,Emploi total,Administration publique,Agriculture,Bâtiment-Travaux Publics,Commerce inter-entreprises,"Conception, Recherche","Culture, Loisirs",Distribution,"Education, Formation","Entretien, Réparation",Fabrication,Gestion,"Transports, Logistique",Prestations Intellectuelles,"Santé, Action Sociale",Services de Proximité,"Commerce 
inter-entreprises","Conception, Recherche","Culture, Loisirs",Gestion,Prestations Intellectuelles,Total
CODGEO,LIBGEO,REG,DEP,ELT11,ADMPUB11,AGRICU11,BTP11,COMINT11,CONREC11,CULLOI11,DISTRI11,EDUFOR11,ENTREP11,FABRIC11,GESTIO11,LOGIST11,PREINT11,SANSOC11,SERPRO11,COMINT_CAD11,CONREC_CAD11,CULLOI_CAD11,GESTIO_CAD11,PREINT_CAD11,CFM11
03249,Saint-Palais,84,03,44,0,12,8,0,0,0,4,0,4,4,0,4,0,0,8,0,0,0,0,0,0
03250,Saint-Pierre-Laval,84,03,76,8,24,8,0,4,0,0,0,0,4,0,16,0,0,12,0,0,0,0,0,0
03251,Saint-Plaisir,84,03,93,0,44,5,0,0,0,0,4,0,0,4,4,0,0,32,0,0,0,0,0,0
03252,Saint-Pont,84,03,36,0,9,7,4,0,0,4,0,3,4,0,0,0,0,5,0,0,0,0,0,0
03253,Saint-Pourçain-sur-Besbre,84,03,107,0,44,4,4,8,3,8,0,4,4,4,0,0,4,20,0,0,3,4,0,7
03254,Saint-Pourçain-sur-Sioule,84,03,"3,149",150,68,181,83,7,16,280,80,260,804,284,401,43,265,226,15,3,16,60,17,111
03255,Saint-Priest-d'Andelot,84,03,24,0,12,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
03256,Saint-Priest-en-Murat,84,03,39,0,27,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0
03257,Saint-Prix,84,03,134,0,20,12,12,0,4,17,0,8,8,8,20,0,0,24,4,0,4,0,0,8
03258,Saint-Rémy-en-Rollat,84,03,306,12,4,32,12,7,4,11,12,28,21,25,103,4,8,23,0,4,0,4,4,12
03259,Saint-Sauvier,84,03,43,0,27,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
03260,Saint-Sornin,84,03,44,0,24,0,4,0,0,0,0,0,0,0,4,0,0,12,4,0,0,0,0,4
03261,Sainte-Thérence,84,03,24,0,16,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4
03262,Saint-Victor,84,03,883,10,20,132,16,17,31,40,15,90,212,108,70,11,25,86,1,0,0,42,4,47
03263,Saint-Voir,84,03,28,0,16,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0
03264,Saint-Yorre,84,03,"1,237",31,0,103,32,29,0,56,59,134,339,152,137,24,59,82,4,12,0,18,8,42
03265,Saligny-sur-Roudon,84,03,137,4,33,29,0,0,0,4,8,4,26,12,0,0,0,17,0,0,0,4,0,4
03266,Sanssat,84,03,39,0,4,0,0,0,0,0,0,8,4,0,0,0,11,12,0,0,0,0,0,0
03267,Saulcet,84,03,92,8,24,11,0,0,3,8,0,4,0,4,7,0,4,20,0,0,0,0,0,0
03268,Saulzet,84,03,62,0,12,0,4,0,0,4,0,12,0,12,0,0,4,16,0,0,0,4,0,4
03269,Sauvagny,84,03,28,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
03270,Sazeret,84,03,44,0,24,0,0,0,4,0,0,0,0,4,0,0,0,12,0,0,4,0,0,4
03271,Serbannes,84,03,82,4,12,4,0,0,7,0,4,16,3,11,0,0,4,16,0,0,0,0,0,0
03272,Servilly,84,03,40,8,12,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0
03273,Seuillet,84,03,46,4,0,8,0,0,0,0,4,0,0,0,18,0,0,12,0,0,0,0,0,0
03274,Sorbier,84,03,92,0,24,5,0,0,0,11,5,8,20,4,8,0,4,4,0,0,0,0,0,0
03275,Souvigny,84,03,479,48,45,49,20,0,0,29,0,44,9,46,42,4,53,90,8,0,0,7,0,15
03276,Sussat,84,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03277,Target,84,03,45,4,21,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4
03278,Taxat-Senat,84,03,12,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
03279,Teillet-Argenty,84,03,55,4,15,0,0,0,0,0,7,0,8,0,0,0,4,16,0,0,0,0,0,0
03280,Terjat,84,03,47,4,27,0,0,0,0,0,0,4,0,0,0,4,0,8,0,0,0,0,4,4
03281,Le Theil,84,03,62,4,43,0,0,0,0,8,0,0,0,0,0,4,0,4,0,0,0,0,4,4
03282,Theneuille,84,03,92,0,28,28,0,0,0,8,0,4,4,8,0,0,0,12,0,0,0,0,0,0
03283,Thiel-sur-Acolin,84,03,264,0,64,60,16,0,4,8,4,8,44,8,4,0,8,36,4,0,0,0,0,4
03284,Thionne,84,03,57,0,12,8,0,0,0,4,0,0,0,4,16,4,0,8,0,0,0,0,4,4
03285,Tortezais,84,03,40,0,16,8,0,0,0,0,0,0,8,0,0,4,0,4,0,0,0,0,0,0
03286,Toulon-sur-Allier,84,03,613,33,12,42,16,8,4,62,17,90,35,175,68,3,0,48,0,4,4,40,3,51
03287,Treban,84,03,83,8,28,0,4,0,0,0,0,0,8,12,0,0,0,24,0,0,0,0,0,0
03288,Treignat,84,03,97,0,20,20,0,0,0,12,1,4,8,0,0,0,8,24,0,0,0,0,0,0
03289,Treteau,84,03,147,8,8,16,7,0,0,8,0,19,4,29,39,0,0,8,0,0,0,1,0,1
03290,Trévol,84,03,253,16,20,50,4,0,0,12,32,15,4,22,7,11,25,35,0,0,0,0,4,4
03291,Trézelles,84,03,40,0,8,12,0,4,0,0,0,4,0,4,0,0,0,8,0,4,0,0,0,4
03292,Tronget,84,03,356,51,44,32,0,0,4,4,21,36,20,8,8,12,89,28,0,0,0,0,8,8
03293,Urçay,84,03,36,0,0,4,0,0,0,4,0,4,8,0,4,0,4,8,0,0,0,0,0,0
03294,Ussel-d'Allier,84,03,16,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03295,Valignat,84,03,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03296,Valigny,84,03,64,16,8,8,4,0,0,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0
03297,Vallon-en-Sully,84,03,426,27,12,36,8,0,4,49,38,55,16,43,20,17,40,60,0,0,4,4,4,12
03298,Varennes-sur-Allier,84,03,"2,064",296,44,187,66,31,33,131,112,167,262,131,293,24,106,181,15,15,3,37,12,82
03299,Varennes-sur-Tèche,84,03,37,0,20,4,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0
03300,Vaumas,84,03,157,4,35,4,0,0,4,12,4,8,40,18,0,0,4,24,0,0,0,10,0,10
03301,Vaux,84,03,257,10,8,22,8,8,0,4,0,9,113,12,14,0,16,31,0,3,0,8,0,11
03302,Veauce,84,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03303,Venas,84,03,58,0,24,8,0,0,4,0,0,4,4,4,0,4,4,3,0,0,4,0,4,8
03304,Vendat,84,03,274,8,11,44,13,0,15,20,27,21,12,17,23,8,27,27,4,0,7,9,4,24
03305,Verneix,84,03,89,12,24,4,8,0,8,4,0,0,8,4,12,0,0,4,0,0,8,0,0,8
03306,Le Vernet,84,03,284,6,0,74,4,0,3,16,4,39,19,22,20,7,41,28,0,0,0,7,0,7
03307,Verneuil-en-Bourbonnais,84,03,27,0,8,8,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0
03308,Vernusse,84,03,24,0,8,4,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
03309,Le Veurdre,84,03,129,4,24,32,0,0,0,4,0,12,12,4,13,0,4,20,0,0,0,4,0,4
03310,Vichy,84,03,"12,584","1,125",44,582,316,54,259,"1,758",509,987,466,"1,611",536,286,"2,187","1,862",46,15,94,333,141,630
03311,Vicq,84,03,64,0,16,20,0,0,0,0,8,0,0,4,0,4,0,12,0,0,0,4,4,8
03312,Vieure,84,03,36,8,20,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0
03313,Le Vilhain,84,03,69,8,45,8,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
03314,Villebret,84,03,102,0,4,27,0,0,0,0,23,9,9,8,3,4,4,11,0,0,0,0,4,4
03315,Villefranche-d'Allier,84,03,"1,289",16,52,89,53,3,12,74,28,74,563,75,117,12,45,76,13,0,8,12,4,37
03316,Villeneuve-sur-Allier,84,03,166,8,16,24,4,0,0,16,7,13,14,4,11,0,16,34,4,0,0,0,0,4
03317,Viplaix,84,03,60,4,20,0,0,0,0,16,0,0,0,0,8,8,0,4,0,0,0,0,8,8
03319,Voussac,84,03,72,0,16,0,0,0,0,4,4,8,4,20,8,0,0,8,0,0,0,0,0,0
03320,Ygrande,84,03,197,4,41,32,19,0,8,12,0,8,27,4,4,0,8,29,0,0,0,0,0,0
03321,Yzeure,84,03,"6,787","1,102",69,505,129,32,69,385,380,606,486,718,"1,063",121,669,453,40,9,31,135,32,247
04001,Aiglun,93,04,489,15,8,114,14,0,20,7,8,46,8,64,94,11,62,19,4,0,4,23,7,38
04004,Allemagne-en-Provence,93,04,87,8,12,4,0,0,0,12,0,16,11,8,0,0,4,12,0,0,0,0,0,0
04005,Allons,93,04,30,4,11,4,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0
04006,Allos,93,04,540,25,12,26,7,0,61,52,4,21,37,53,73,0,32,138,4,0,0,4,0,8
04007,Angles,93,04,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04008,Annot,93,04,533,61,8,84,4,4,4,56,24,28,47,37,111,0,16,48,0,0,0,0,0,0
04009,Archail,93,04,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04012,Aubenas-les-Alpes,93,04,33,0,13,0,0,0,0,0,0,0,0,0,8,4,4,4,0,0,0,0,4,4
04013,Aubignosc,93,04,105,12,8,8,0,0,0,4,8,4,12,4,8,0,4,32,0,0,0,0,0,0
04016,Authon,93,04,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04017,Auzet,93,04,11,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04018,Banon,93,04,476,58,20,36,4,0,8,44,20,51,40,16,55,0,61,64,0,0,0,0,0,0
04019,Barcelonnette,93,04,"1,588",229,41,135,12,4,49,170,90,94,33,246,104,28,121,234,0,0,12,34,16,62
04020,Barles,93,04,26,0,17,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4
04021,Barras,93,04,52,4,13,8,0,0,0,0,9,0,1,4,0,3,9,0,0,0,0,0,0,0
04022,Barrême,93,04,128,28,9,16,0,0,0,20,4,4,0,4,12,0,4,28,0,0,0,0,0,0
04023,Bayons,93,04,61,8,20,0,0,0,4,0,0,4,0,0,4,0,12,8,0,0,4,0,0,4
04024,Beaujeu,93,04,24,8,8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
04025,Beauvezer,93,04,88,16,4,16,0,0,8,0,0,0,0,24,0,8,0,12,0,0,4,8,4,16
04026,Bellaffaire,93,04,21,0,4,5,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4
04027,Bevons,93,04,75,20,0,0,0,4,0,0,32,8,0,4,0,0,4,4,0,0,0,0,0,0
04028,Beynes,93,04,17,0,12,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
04030,Blieux,93,04,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
04031,Bras-d'Asse,93,04,127,8,23,8,0,0,0,8,9,15,4,8,0,0,11,34,0,0,0,4,0,4
04032,Braux,93,04,13,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,4,0,4
04033,Ubaye-Serre-Ponçon,93,04,162,16,9,13,0,0,8,5,0,13,9,8,21,0,31,29,0,0,0,0,0,0
04034,La Brillanne,93,04,275,17,8,21,9,0,12,47,0,9,28,25,37,4,25,33,0,0,0,4,0,4
04035,Brunet,93,04,44,0,16,4,0,0,4,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0
04036,Le Brusquet,93,04,75,24,4,4,4,0,0,12,7,4,4,0,5,0,4,4,0,0,0,0,0,0
04037,Le Caire,93,04,33,4,12,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
04039,Castellane,93,04,779,85,28,85,17,0,11,85,45,64,52,20,67,12,54,154,17,0,0,0,8,25
04040,Le Castellard-Mélan,93,04,24,0,0,3,6,0,0,0,0,1,0,3,0,0,0,11,6,0,0,0,0,6
04041,Le Castellet,93,04,62,4,4,16,0,0,0,8,0,8,0,4,0,8,0,8,0,0,0,0,8,8
04042,Castellet-lès-Sausses,93,04,18,4,4,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0
04043,Val-de-Chalvagne,93,04,19,4,0,0,0,0,8,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
04045,Céreste,93,04,247,24,17,33,4,0,16,29,4,8,12,25,0,8,22,46,0,0,12,12,4,29
04046,Le Chaffaut-Saint-Jurson,93,04,245,41,8,30,0,0,4,7,52,28,20,21,7,3,7,17,0,0,0,13,3,15
04047,Champtercier,93,04,264,17,12,39,0,8,4,6,7,20,31,22,11,8,66,13,0,4,4,10,0,18
04049,Château-Arnoux-Saint-Auban,93,04,"2,402",179,13,239,42,63,39,111,127,225,346,252,186,61,219,298,4,29,12,39,28,113
04050,Châteaufort,93,04,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04051,Châteauneuf-Miravail,93,04,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04053,Châteauneuf-Val-Saint-Donat,93,04,40,4,4,12,0,0,4,0,0,0,0,0,0,4,0,12,0,0,4,0,0,4
04054,Châteauredon,93,04,8,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
04055,Chaudon-Norante,93,04,23,0,0,8,0,0,0,4,0,0,0,0,8,0,0,4,0,0,0,0,0,0
04057,Clamensane,93,04,24,0,0,0,0,0,0,4,4,0,0,0,0,8,0,8,0,0,0,0,0,0
04058,Claret,93,04,80,4,44,8,0,0,0,4,0,4,0,4,8,0,0,4,0,0,0,0,0,0
04059,Clumanc,93,04,36,0,16,4,0,0,0,4,4,0,4,0,0,0,0,4,0,0,0,0,0,0
04061,Colmars,93,04,183,36,4,28,4,0,8,24,8,4,4,4,24,0,12,24,0,0,4,4,0,8
04062,La Condamine-Châtelard,93,04,77,16,4,8,0,0,0,12,0,8,8,4,8,0,4,4,0,0,0,0,0,0
04063,Corbières-en-Provence,93,04,139,20,19,9,5,4,1,7,0,22,9,9,5,0,8,22,0,0,0,0,0,0
04065,Cruis,93,04,79,0,20,12,0,0,8,0,4,8,0,4,0,4,0,20,0,0,4,4,0,8
04066,Curbans,93,04,65,9,18,4,4,0,4,0,4,4,0,0,0,0,0,17,0,0,0,0,0,0
04067,Curel,93,04,7,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
04068,Dauphin,93,04,123,15,12,33,0,0,4,3,4,8,8,12,4,0,4,15,0,0,0,0,0,0
04069,Demandolx,93,04,32,4,0,0,0,8,0,0,0,0,8,4,0,0,0,8,0,8,0,0,0,8
04070,Digne-les-Bains,93,04,"9,660","1,951",76,566,118,71,138,748,724,732,262,"1,148",572,238,"1,456",860,14,15,75,248,86,438
04072,Draix,93,04,12,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
04073,Enchastrayes,93,04,241,16,12,8,8,4,37,20,0,8,0,22,16,4,20,65,0,0,0,0,4,4
04074,Entrages,93,04,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
04075,Entrepierres,93,04,72,4,20,16,0,0,0,0,8,4,0,0,0,0,4,16,0,0,0,0,0,0
04076,Entrevaux,93,04,227,20,16,28,0,0,4,16,4,20,24,8,12,0,33,40,0,0,4,4,0,8
04077,Entrevennes,93,04,31,0,23,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4
04079,L'Escale,93,04,141,9,9,8,4,4,8,3,16,16,4,4,4,4,32,16,0,4,4,0,0,8
04081,Esparron-de-Verdon,93,04,81,4,13,4,0,0,4,4,0,4,4,0,8,0,0,36,0,0,0,0,0,0
04084,Estoublon,93,04,53,3,12,8,0,0,0,0,0,0,0,0,8,0,12,9,0,0,0,0,0,0
04085,Faucon-du-Caire,93,04,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04086,Faucon-de-Barcelonnette,93,04,57,8,4,4,0,0,12,0,0,0,0,8,0,0,16,4,0,0,12,0,0,12
04087,Fontienne,93,04,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04088,Forcalquier,93,04,"2,157",174,70,145,42,11,50,126,100,230,127,192,201,45,349,296,6,3,19,24,29,81
04090,Le Fugeret,93,04,85,5,14,26,0,0,0,5,0,5,5,14,0,0,5,9,0,0,0,0,0,0
04091,Ganagobie,93,04,13,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0
04092,La Garde,93,04,16,0,0,0,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,8,0,8
04093,Gigors,93,04,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04094,Gréoux-les-Bains,93,04,"1,056",84,33,70,11,11,47,101,25,100,44,116,55,27,126,203,0,11,23,18,12,64
04095,L'Hospitalet,93,04,16,0,0,8,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4
04096,Jausiers,93,04,366,75,8,25,0,4,8,17,12,42,12,12,30,0,62,58,0,0,4,8,0,12
04097,La Javie,93,04,78,25,12,4,0,0,0,12,4,0,4,1,8,0,4,4,0,0,0,0,0,0
04099,Lambruisse,93,04,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
04101,Lardiers,93,04,44,4,0,9,0,0,0,0,4,0,4,0,5,0,5,12,0,0,0,0,0,0
04102,Le Lauzet-Ubaye,93,04,86,24,4,13,0,0,8,0,4,0,0,4,4,0,8,16,0,0,0,0,0,0
04104,Limans,93,04,56,8,20,4,0,0,4,4,0,8,4,0,0,0,0,4,0,0,0,0,0,0
04106,Lurs,93,04,81,0,24,12,0,0,0,0,4,12,0,8,0,8,4,8,0,0,0,8,8,16
04107,Majastres,93,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04108,Malijai,93,04,354,17,8,57,8,8,1,0,0,28,28,52,37,8,35,66,8,0,0,3,8,19
04109,Mallefougasse-Augès,93,04,31,0,7,8,4,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0
04110,Mallemoisson,93,04,188,34,8,16,0,0,0,20,7,0,7,10,16,4,26,39,0,0,0,0,0,0
04111,Mane,93,04,531,60,20,40,28,4,8,40,16,40,66,25,53,14,32,85,8,4,4,5,10,31
04112,Manosque,93,04,"12,465",842,162,836,502,170,225,"1,420",834,930,766,"1,830",987,388,"1,425","1,147",111,114,82,446,157,911
04113,Marcoux,93,04,56,4,19,8,0,0,0,0,0,4,0,5,0,0,8,8,0,0,0,0,0,0
04115,Méailles,93,04,27,0,7,8,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0
04116,Les Mées,93,04,978,72,142,125,31,12,8,62,31,69,81,76,84,29,69,88,7,0,0,32,17,56
04118,Melve,93,04,62,0,24,16,0,0,0,0,0,4,0,7,4,0,0,8,0,0,0,0,0,0
04120,Val d'Oronaye,93,04,27,5,0,0,0,0,8,0,0,0,0,0,0,0,5,9,0,0,4,0,0,4
04121,Mézel,93,04,138,27,4,17,4,0,0,16,7,4,0,8,8,0,8,34,0,0,0,4,0,4
04122,Mirabeau,93,04,37,4,17,4,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0
04123,Mison,93,04,271,8,57,66,4,12,4,12,4,20,17,12,13,12,4,24,0,4,0,0,0,4
04124,Montagnac-Montpezat,93,04,81,4,9,29,0,0,0,8,0,4,0,4,0,0,8,16,0,0,0,0,0,0
04126,Montclar,93,04,210,12,21,17,0,0,17,19,4,28,20,17,16,8,4,28,0,0,0,5,0,5
04127,Montfort,93,04,53,8,0,0,4,0,0,4,0,0,0,8,4,0,21,4,0,0,0,0,0,0
04128,Montfuron,93,04,45,4,16,0,0,0,0,4,0,4,0,4,0,4,1,8,0,0,0,0,4,4
04129,Montjustin,93,04,11,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04130,Montlaux,93,04,34,0,15,10,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
04132,Montsalier,93,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04133,Moriez,93,04,34,4,8,4,0,0,0,4,0,4,0,0,0,4,0,8,0,0,0,0,0,0
04134,La Motte-du-Caire,93,04,215,74,41,8,4,0,0,4,16,8,8,12,12,0,12,16,4,0,0,0,0,4
04135,Moustiers-Sainte-Marie,93,04,326,40,32,24,0,0,8,53,0,12,40,28,4,0,7,77,0,0,4,0,0,4
04136,La Mure-Argens,93,04,53,0,0,0,4,0,0,9,5,0,0,0,11,0,4,20,0,0,0,0,0,0
04137,Nibles,93,04,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04138,Niozelles,93,04,46,0,4,4,0,0,4,0,0,8,0,0,4,4,8,11,0,0,4,0,4,8
04139,Noyers-sur-Jabron,93,04,91,4,40,11,0,0,0,4,0,8,4,0,8,0,4,8,0,0,0,0,0,0
04140,Les Omergues,93,04,45,0,12,24,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,4,8
04141,Ongles,93,04,51,0,4,11,0,4,0,4,4,4,4,8,0,4,0,4,0,0,0,0,0,0
04142,Oppedette,93,04,12,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
04143,Oraison,93,04,"1,622",101,28,178,55,20,19,96,113,142,118,185,102,61,166,238,8,8,12,60,25,113
04144,La Palud-sur-Verdon,93,04,108,4,16,16,4,0,16,8,0,0,3,0,0,4,8,29,0,0,0,0,4,4
04145,Peipin,93,04,439,12,16,31,16,0,10,111,8,31,20,40,4,11,54,76,0,0,4,20,3,27
04148,Peyroules,93,04,28,4,4,12,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
04149,Peyruis,93,04,900,56,32,106,38,8,4,71,31,73,75,61,191,8,49,98,4,8,0,20,8,40
04150,Piégut,93,04,47,8,12,0,0,0,0,8,1,4,0,4,1,0,0,8,0,0,0,0,0,0
04151,Pierrerue,93,04,40,4,12,0,0,0,0,4,8,0,4,0,0,4,4,0,0,0,0,0,0,0
04152,Pierrevert,93,04,515,36,32,62,8,28,16,37,27,58,16,44,11,28,46,66,0,8,4,13,4,29
04154,Pontis,93,04,23,0,4,4,0,0,0,4,0,0,0,0,8,0,0,4,0,0,0,0,0,0
04155,Prads-Haute-Bléone,93,04,39,4,12,4,0,0,4,8,0,4,0,0,0,0,4,0,0,0,4,0,0,4
04156,Puimichel,93,04,46,0,21,0,0,0,4,0,0,0,0,4,0,0,8,8,0,0,4,0,0,4
04157,Puimoisson,93,04,164,8,21,21,0,0,0,13,9,20,9,0,21,4,12,25,0,0,0,0,0,0
04158,Quinson,93,04,125,28,12,12,0,0,0,24,4,12,4,4,8,0,4,12,0,0,0,0,0,0
04159,Redortiers,93,04,32,4,16,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
04160,Reillanne,93,04,232,20,20,44,4,0,0,4,0,12,28,20,13,8,28,32,0,0,0,8,8,16
04161,Méolans-Revel,93,04,110,0,16,16,0,0,0,4,0,0,9,8,8,0,8,41,0,0,0,0,0,0
04162,Revest-des-Brousses,93,04,27,4,4,0,0,0,0,4,0,0,4,4,0,0,4,4,0,0,0,0,0,0
04163,Revest-du-Bion,93,04,274,12,36,52,4,0,0,12,4,8,28,4,40,4,41,28,0,0,0,0,4,4
04164,Revest-Saint-Martin,93,04,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04166,Riez,93,04,729,86,37,85,12,0,0,81,48,45,43,78,44,8,51,112,0,0,0,5,8,13
04167,La Robine-sur-Galabre,93,04,38,13,0,0,0,0,0,4,0,0,0,4,8,0,0,8,0,0,0,4,0,4
04169,La Rochegiron,93,04,9,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
04170,La Rochette,93,04,12,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04171,Rougon,93,04,52,4,4,0,0,0,4,4,0,0,8,4,0,0,12,12,0,0,4,0,0,4
04172,Roumoules,93,04,129,8,24,24,0,4,0,0,4,12,28,4,4,8,4,4,0,0,0,0,4,4
04173,Saint-André-les-Alpes,93,04,519,75,12,56,12,4,28,24,47,44,12,44,49,4,31,77,0,4,12,16,4,36
04174,Saint-Benoît,93,04,36,4,8,12,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0
04175,Sainte-Croix-à-Lauze,93,04,20,0,4,4,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,4,4
04176,Sainte-Croix-du-Verdon,93,04,48,0,16,4,0,0,0,4,0,0,0,0,0,4,0,20,0,0,0,0,0,0
04177,Hautes-Duyes,93,04,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04178,Saint-Étienne-les-Orgues,93,04,284,31,24,32,4,0,5,16,12,16,8,23,19,23,16,55,0,0,5,8,16,28
04179,Saint-Geniez,93,04,22,0,4,0,0,0,0,4,0,0,4,0,0,0,6,4,0,0,0,0,0,0
04180,Saint-Jacques,93,04,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04181,Saint-Jeannet,93,04,61,0,11,0,0,0,16,13,0,0,4,0,8,0,4,6,0,0,4,0,0,4
04182,Saint-Julien-d'Asse,93,04,19,4,8,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
04183,Saint-Julien-du-Verdon,93,04,32,0,8,0,0,0,0,8,0,0,4,4,0,0,0,8,0,0,0,0,0,0
04184,Saint-Jurs,93,04,34,4,21,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0
04186,Saint-Laurent-du-Verdon,93,04,39,15,8,4,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0
