Analyse fonctionnelle des emplois,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Emplois dans les fonctions et emplois des cadres des fonctions métropolitaines dans les communes en 1999,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Insee, Recensement de la population 1999 exploitation complémentaire au lieu de travail",,,,,,,,,,,,,,,,,,,,,,,,,
Champ : France (y compris les DOMs),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Emploi des cadres des fonctions métropolitaines,,,,,
Commune,,Code,,,Emploi dans la fonction :,,,,,,,,,,,,,,,Fonction,,,,,
Code,Libellé,Région,Département,Emploi total,Administration publique,Agriculture,Bâtiment-Travaux Publics,Commerce inter-entreprises,"Conception, Recherche","Culture, Loisirs",Distribution,"Education, Formation","Entretien, Réparation",Fabrication,Gestion,"Transports, Logistique",Prestations Intellectuelles,"Santé, Action Sociale",Services de Proximité,"Commerce 
inter-entreprises","Conception, Recherche","Culture, Loisirs",Gestion,Prestations Intellectuelles,Total
CODGEO,LIBGEO,REG,DEP,ELT99,ADMPUB99,AGRICU99,BTP99,COMINT99,CONREC99,CULLOI99,DISTRI99,EDUFOR99,ENTREP99,FABRIC99,GESTIO99,LOGIST99,PREINT99,SANSOC99,SERPRO99,COMINT_CAD99,CONREC_CAD99,CULLOI_CAD99,GESTIO_CAD99,PREINT_CAD99,CFM99
01246,Mézériat,84,01,747,20,36,24,28,4,4,24,12,80,335,80,52,4,20,24,8,0,4,12,4,28
01247,Mijoux,84,01,100,8,0,8,4,0,0,28,4,4,12,8,12,0,4,8,0,0,0,4,0,4
01248,Mionnay,84,01,400,8,12,37,16,0,0,53,24,24,33,32,20,4,4,133,0,0,0,8,0,8
01249,Miribel,84,01,"3,816",132,66,126,270,131,49,194,217,237,894,468,578,73,149,232,113,67,20,104,9,313
01250,Misérieux,84,01,293,28,12,20,25,0,8,8,80,32,12,12,28,0,8,20,8,0,4,0,0,12
01252,Mogneneins,84,01,69,8,8,25,4,0,0,0,4,12,4,0,0,0,0,4,4,0,0,0,0,4
01254,Montagnat,84,01,349,4,12,50,32,12,8,32,16,46,38,36,18,0,0,45,0,4,0,8,0,12
01255,Montagnieu,84,01,94,4,4,13,4,4,4,4,4,4,16,0,16,0,1,16,0,0,0,0,0,0
01257,Montanges,84,01,248,4,8,4,0,4,0,4,4,20,140,28,24,0,0,8,0,0,0,4,0,4
01258,Montceaux,84,01,68,0,4,20,0,0,0,8,4,4,8,0,0,0,0,20,0,0,0,0,0,0
01259,Montcet,84,01,65,8,4,0,0,0,0,4,8,0,9,8,12,0,4,8,0,0,0,4,0,4
01260,Le Montellier,84,01,48,0,24,0,4,0,0,0,0,8,4,0,0,0,0,8,0,0,0,0,0,0
01261,Monthieux,84,01,116,8,8,16,4,0,4,4,4,28,4,8,4,0,4,20,0,0,0,4,0,4
01262,Montluel,84,01,"2,337",132,48,128,130,81,16,129,131,160,459,306,193,72,148,204,37,32,8,53,20,150
01263,Montmerle-sur-Saône,84,01,731,32,12,32,48,0,4,89,24,60,225,84,41,4,20,56,12,0,4,20,0,36
01264,Montracol,84,01,80,0,16,8,4,0,0,4,8,8,8,12,0,4,0,8,0,0,0,4,4,8
01265,Montréal-la-Cluse,84,01,"1,966",48,8,158,28,64,4,104,116,104,776,188,204,8,40,116,8,20,0,44,0,72
01266,Montrevel-en-Bresse,84,01,"1,150",96,24,76,16,8,4,96,44,88,156,157,108,12,125,140,4,0,4,32,4,44
01267,Nurieux-Volognat,84,01,417,4,16,20,32,12,8,20,12,8,176,24,44,12,0,29,8,0,0,4,4,16
01268,Murs-et-Gélignieux,84,01,68,0,16,0,0,0,0,8,0,12,12,0,8,0,0,12,0,0,0,0,0,0
01269,Nantua,84,01,"1,840",224,4,64,64,20,32,80,124,168,360,160,148,32,176,184,28,4,4,24,20,80
01272,Neuville-les-Dames,84,01,320,0,44,36,12,0,12,12,8,40,16,24,16,0,52,48,4,0,4,0,0,8
01273,Neuville-sur-Ain,84,01,288,12,20,48,0,0,16,24,0,32,32,32,20,0,8,44,0,0,16,16,0,32
01274,Les Neyrolles,84,01,269,0,0,8,8,0,4,0,0,8,132,49,40,0,4,16,4,0,0,21,0,25
01275,Neyron,84,01,607,12,24,36,94,37,4,36,17,61,87,112,18,17,4,48,49,13,0,28,9,99
01276,Niévroz,84,01,180,4,8,44,4,0,4,4,8,4,16,12,36,0,4,32,0,0,4,4,0,8
01277,Nivollet-Montgriffon,84,01,16,4,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
01279,Oncieu,84,01,12,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
01280,Ordonnaz,84,01,32,0,16,4,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0
01281,Ornex,84,01,300,21,4,38,13,0,4,33,12,23,8,36,14,13,13,68,4,0,0,7,13,24
01282,Outriaz,84,01,128,0,0,4,8,0,0,0,0,4,60,20,24,0,0,8,0,0,0,4,0,4
01283,Oyonnax,84,01,"11,632",485,28,393,510,400,168,541,576,756,"3,647","1,414","1,134",184,764,632,156,156,44,329,104,789
01284,Ozan,84,01,97,4,12,5,4,0,4,4,0,4,0,12,28,4,4,12,0,0,0,8,0,8
01285,Parcieux,84,01,154,0,0,29,16,8,0,12,8,12,4,41,8,0,0,16,4,8,0,12,0,24
01286,Parves et Nattages,84,01,84,0,12,4,12,0,8,12,0,4,12,0,12,0,4,4,8,0,8,0,0,16
01288,Péron,84,01,180,16,16,44,4,0,8,12,8,24,8,12,8,4,0,16,0,0,4,0,0,4
01289,Péronnas,84,01,"1,847",141,8,225,93,24,24,121,134,219,132,208,142,22,188,166,20,8,12,36,5,81
01290,Pérouges,84,01,261,0,16,52,12,0,0,28,8,0,17,16,12,8,0,92,4,0,0,0,0,4
01291,Perrex,84,01,152,8,20,0,0,16,0,0,4,20,56,8,12,4,0,4,0,0,0,4,0,4
01293,Peyriat,84,01,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
01294,Peyrieu,84,01,256,0,20,8,0,13,8,8,5,17,93,28,16,0,16,24,0,1,4,4,0,9
01295,Peyzieux-sur-Saône,84,01,64,0,12,8,12,0,0,4,0,0,0,8,4,4,0,12,4,0,0,4,0,8
01296,Pirajoux,84,01,64,0,28,8,0,0,0,0,0,12,4,0,0,0,0,12,0,0,0,0,0,0
01297,Pizay,84,01,84,4,20,0,12,0,0,4,8,8,4,0,0,4,0,20,0,0,0,0,0,0
01298,Plagne,84,01,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01299,Le Plantay,84,01,48,4,20,0,0,0,8,4,0,4,0,0,0,0,4,4,0,0,4,0,0,4
01301,Polliat,84,01,534,24,40,52,13,0,0,20,20,33,52,40,152,16,12,60,5,0,0,8,0,13
01302,Pollieu,84,01,16,0,4,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0
01303,Poncin,84,01,723,48,12,41,33,25,4,28,52,64,124,88,120,16,16,52,16,12,0,8,0,36
01304,Pont-d'Ain,84,01,971,36,8,65,36,64,8,80,36,56,229,100,81,20,48,104,8,16,8,16,4,52
01305,Pont-de-Vaux,84,01,"1,335",60,4,52,33,29,25,100,48,148,306,153,96,5,156,120,0,8,8,32,5,53
01306,Pont-de-Veyle,84,01,789,24,16,87,24,4,8,33,80,48,72,68,177,4,80,64,4,0,0,0,0,4
01307,Port,84,01,482,0,4,52,13,12,0,64,0,72,108,48,45,36,8,20,5,0,0,12,0,17
01308,Pougny,84,01,72,28,4,8,0,0,0,4,0,4,4,0,0,0,0,20,0,0,0,0,0,0
01309,Pouillat,84,01,12,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
01310,Prémeyzel,84,01,81,0,4,0,0,0,0,0,0,12,8,5,0,0,44,8,0,0,0,0,0,0
01311,Prémillieu,84,01,12,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
01313,Prévessin-Moëns,84,01,591,26,12,29,8,41,16,28,64,89,34,29,48,29,36,102,0,12,16,0,8,36
01314,Priay,84,01,244,0,8,20,12,0,0,12,4,16,80,24,16,0,4,48,12,0,0,8,0,20
01317,Ramasse,84,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
01318,Rancé,84,01,60,4,8,4,0,0,0,8,12,4,4,0,4,0,0,12,0,0,0,0,0,0
01319,Relevant,84,01,44,4,28,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
01320,Replonges,84,01,724,4,36,112,53,9,8,44,12,64,181,37,64,20,16,64,12,4,4,4,8,32
01321,Revonnas,84,01,52,4,4,8,8,0,0,4,0,4,0,0,0,0,4,16,0,0,0,0,0,0
01322,Reyrieux,84,01,"2,171",44,36,93,117,73,16,68,44,161,708,192,398,32,60,129,30,37,0,44,0,111
01323,Reyssouze,84,01,112,8,24,28,4,0,8,12,0,4,4,4,4,0,0,12,0,0,4,0,0,4
01325,Rignieux-le-Franc,84,01,180,8,28,28,8,0,0,0,4,32,28,0,4,4,0,36,8,0,0,0,0,8
01328,Romans,84,01,268,0,36,36,4,0,4,0,16,24,4,20,8,4,96,16,0,0,0,8,4,12
01329,Rossillon,84,01,16,0,4,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0
01330,Ruffieu,84,01,28,0,0,8,0,0,0,0,0,4,0,8,0,0,0,8,0,0,0,0,0,0
01331,Saint-Alban,84,01,32,4,16,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
01332,Saint-André-de-Bâgé,84,01,128,12,4,20,4,0,4,0,4,0,52,8,4,0,0,16,0,0,0,4,0,4
01333,Saint-André-de-Corcy,84,01,"1,156",41,24,44,77,9,8,84,52,124,222,158,169,24,36,84,36,5,4,33,8,86
01334,Saint-André-d'Huiriat,84,01,48,0,16,4,0,4,4,0,0,0,8,4,8,0,0,0,0,4,4,4,0,12
01335,Saint-André-le-Bouchoux,84,01,52,0,16,16,0,0,0,4,4,4,0,8,0,0,0,0,0,0,0,0,0,0
01336,Saint-André-sur-Vieux-Jonc,84,01,194,4,36,20,12,0,0,4,9,12,57,8,16,4,0,12,4,0,0,0,0,4
01337,Saint-Bénigne,84,01,108,4,48,8,4,0,0,12,4,8,16,0,4,0,0,0,0,0,0,0,0,0
01338,Groslée-Saint-Benoit,84,01,276,0,28,12,20,4,4,4,12,20,100,20,8,4,0,40,4,0,0,12,0,16
01339,Saint-Bernard,84,01,178,8,0,24,12,0,0,12,12,24,8,12,4,4,25,33,0,0,0,0,4,4
01342,Sainte-Croix,84,01,64,0,20,8,4,4,0,0,4,0,4,8,0,0,0,12,0,4,0,0,0,4
01343,Saint-Cyr-sur-Menthon,84,01,940,24,24,20,28,9,12,25,16,102,535,33,76,8,0,28,8,4,12,21,0,45
01344,Saint-Denis-lès-Bourg,84,01,716,20,20,181,12,4,4,70,16,72,21,56,77,16,48,99,0,0,0,12,8,20
01345,Saint-Denis-en-Bugey,84,01,220,16,4,20,0,0,4,24,8,12,44,0,12,0,20,56,0,0,4,0,0,4
01346,Saint-Didier-d'Aussiat,84,01,116,4,56,16,0,0,0,8,0,12,4,4,0,0,0,12,0,0,0,4,0,4
01347,Saint-Didier-de-Formans,84,01,261,4,48,72,24,0,12,20,4,13,16,16,4,4,4,20,4,0,12,0,4,20
01348,Saint-Didier-sur-Chalaronne,84,01,808,20,40,32,36,4,24,52,68,64,240,32,108,4,16,68,8,0,12,0,0,20
01349,Saint-Éloi,84,01,56,0,16,16,8,0,0,0,4,0,4,0,0,4,0,4,0,0,0,0,0,0
01350,Saint-Étienne-du-Bois,84,01,379,8,81,33,12,0,0,32,24,36,37,24,20,0,20,52,0,0,0,0,0,0
01351,Saint-Étienne-sur-Chalaronne,84,01,168,0,44,16,8,0,4,20,4,8,4,0,24,4,0,32,4,0,4,0,0,8
01352,Saint-Étienne-sur-Reyssouze,84,01,72,0,28,12,4,0,0,4,0,0,8,8,0,0,0,8,0,0,0,0,0,0
01353,Sainte-Euphémie,84,01,200,4,8,40,4,0,0,12,8,20,20,4,48,4,0,28,0,0,0,0,4,4
01354,Saint-Genis-Pouilly,84,01,"2,331",163,8,199,79,153,37,233,83,318,167,315,128,124,108,216,37,120,9,67,22,255
01355,Saint-Genis-sur-Menthon,84,01,40,0,16,0,0,0,4,8,0,4,4,4,0,0,0,0,0,0,4,0,0,4
01356,Saint-Georges-sur-Renon,84,01,26,0,9,0,4,0,0,4,0,4,0,0,4,0,1,0,0,0,0,0,0,0
01357,Saint-Germain-de-Joux,84,01,104,8,16,8,0,0,0,28,4,0,20,8,12,0,0,0,0,0,0,0,0,0
01358,Saint-Germain-les-Paroisses,84,01,76,0,16,16,0,0,0,0,4,0,28,0,0,4,4,4,0,0,0,0,0,0
01359,Saint-Germain-sur-Renon,84,01,16,4,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
01360,Saint-Jean-de-Gonville,84,01,186,8,16,70,20,0,4,8,0,25,0,10,8,1,0,16,0,0,0,5,0,5
01361,Saint-Jean-de-Niost,84,01,177,8,20,29,12,4,0,12,16,12,32,4,12,0,4,12,8,0,0,0,0,8
01362,Saint-Jean-de-Thurigneux,84,01,140,0,12,4,0,8,0,0,8,20,20,12,16,0,4,36,0,0,0,4,0,4
01363,Saint-Jean-le-Vieux,84,01,524,20,12,20,4,12,0,16,8,44,200,24,44,16,40,64,0,8,0,0,0,8
01364,Saint-Jean-sur-Reyssouze,84,01,165,4,44,4,16,0,0,4,0,4,45,4,28,0,0,12,4,0,0,0,0,4
01365,Saint-Jean-sur-Veyle,84,01,216,0,32,28,16,0,0,8,4,12,40,16,20,0,0,40,0,0,0,4,0,4
01366,Sainte-Julie,84,01,60,4,8,4,0,0,0,4,8,4,4,0,8,0,0,16,0,0,0,0,0,0
01367,Saint-Julien-sur-Reyssouze,84,01,120,4,8,32,0,0,0,8,12,12,4,4,12,0,4,20,0,0,0,0,0,0
01368,Saint-Julien-sur-Veyle,84,01,76,4,4,12,0,0,0,12,0,4,12,0,8,0,0,20,0,0,0,0,0,0
01369,Saint-Just,84,01,449,4,12,20,28,4,4,4,16,35,62,52,119,20,53,16,4,0,4,20,8,36
01370,Saint-Laurent-sur-Saône,84,01,504,53,4,36,32,0,0,32,24,58,49,48,36,4,44,84,4,0,0,8,0,12
01371,Saint-Marcel,84,01,77,4,8,5,4,0,0,4,8,4,0,0,12,0,4,24,4,0,0,0,0,4
01372,Saint-Martin-de-Bavel,84,01,53,8,8,12,0,0,0,0,0,0,8,0,4,0,13,0,0,0,0,0,0,0
01373,Saint-Martin-du-Frêne,84,01,441,12,16,40,9,4,0,32,8,36,152,24,88,0,0,20,0,0,0,8,0,8
01374,Saint-Martin-du-Mont,84,01,149,4,32,24,8,4,0,4,4,0,24,0,17,0,0,28,0,0,0,0,0,0
01375,Saint-Martin-le-Châtel,84,01,120,4,52,4,8,0,4,4,0,4,16,12,4,0,4,4,0,0,4,4,0,8
01376,Saint-Maurice-de-Beynost,84,01,"2,198",32,0,195,143,337,24,8,40,267,603,230,117,69,44,89,54,96,24,41,9,224
01378,Saint-Maurice-de-Gourdans,84,01,282,4,28,82,4,0,4,20,12,20,8,32,12,0,24,32,4,0,0,12,0,16
01379,Saint-Maurice-de-Rémens,84,01,88,20,16,4,4,0,0,0,0,8,8,0,12,0,0,16,0,0,0,0,0,0
01380,Saint-Nizier-le-Bouchoux,84,01,184,0,44,4,0,0,0,0,8,16,72,8,20,0,0,12,0,0,0,0,0,0
01381,Saint-Nizier-le-Désert,84,01,84,0,32,8,0,0,0,8,0,4,16,0,0,0,4,12,0,0,0,0,0,0
01382,Sainte-Olive,84,01,16,0,4,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0
01383,Saint-Paul-de-Varax,84,01,418,8,49,24,8,4,0,16,8,36,93,8,24,0,80,60,0,0,0,4,0,4
01384,Saint-Rambert-en-Bugey,84,01,517,28,8,36,0,0,0,40,52,85,92,36,32,4,48,56,0,0,0,8,0,8
01385,Saint-Rémy,84,01,217,0,8,33,16,12,0,12,0,16,42,41,24,1,4,8,4,0,0,12,0,16
01386,Saint-Sorlin-en-Bugey,84,01,541,4,16,4,28,4,8,20,33,12,12,100,260,0,4,36,12,0,4,16,0,32
01387,Saint-Sulpice,84,01,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01388,Saint-Trivier-de-Courtes,84,01,472,24,16,32,0,0,0,32,32,60,116,40,44,0,32,44,0,0,0,8,0,8
01389,Saint-Trivier-sur-Moignans,84,01,677,32,60,28,60,20,8,8,4,64,177,88,60,0,40,28,20,12,0,8,0,40
01390,Saint-Vulbas,84,01,"3,315",36,40,132,48,212,4,40,12,602,"1,146",404,398,56,24,161,4,56,0,116,4,180
01391,Salavre,84,01,84,0,12,4,0,0,0,0,0,4,52,4,8,0,0,0,0,0,0,0,0,0
01392,Samognat,84,01,32,4,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
01393,Sandrans,84,01,80,4,44,12,0,0,0,0,4,8,0,0,4,0,0,4,0,0,0,0,0,0
01396,Sault-Brénaz,84,01,214,4,0,36,18,8,4,4,0,16,44,12,52,0,4,12,5,8,0,4,0,17
01397,Sauverny,84,01,72,0,0,9,0,4,0,0,8,10,4,9,0,4,4,20,0,4,0,5,4,13
01398,Savigneux,84,01,220,12,20,12,8,0,0,12,8,16,48,20,16,16,0,32,4,0,0,8,4,16
01399,Ségny,84,01,324,11,4,8,2,0,3,111,3,31,8,21,22,2,8,90,0,0,1,0,1,2
01400,Seillonnaz,84,01,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01401,Sergy,84,01,81,5,12,0,0,8,4,4,12,12,12,0,0,0,0,12,0,8,4,0,0,12
01402,Sermoyer,84,01,76,8,12,16,0,0,0,0,4,4,4,0,20,0,0,8,0,0,0,0,0,0
01403,Serrières-de-Briord,84,01,196,8,12,16,4,0,0,24,4,16,24,32,16,4,12,24,0,0,0,16,0,16
01404,Serrières-sur-Ain,84,01,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0
01405,Servas,84,01,498,1,24,8,8,45,4,0,12,48,189,56,62,4,8,29,8,12,4,8,0,32
01406,Servignat,84,01,28,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4
01407,Seyssel,84,01,182,8,0,36,0,0,0,30,0,16,12,24,12,0,20,24,0,0,0,0,0,0
01408,Simandre-sur-Suran,84,01,173,4,28,8,4,0,0,16,0,12,29,20,24,0,0,28,0,0,0,4,0,4
01410,Sonthonnax-la-Montagne,84,01,28,0,4,0,0,4,4,4,0,0,12,0,0,0,0,0,0,0,4,0,0,4
01411,Souclin,84,01,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01412,Sulignat,84,01,93,0,24,16,4,0,0,0,8,12,8,1,0,0,4,16,4,0,0,1,0,5
01415,Talissieu,84,01,85,4,0,8,0,0,0,0,0,28,0,9,0,0,24,12,0,0,0,0,0,0
01416,Tenay,84,01,264,4,0,32,4,0,0,24,4,24,120,12,20,4,4,12,0,0,0,0,0,0
01418,Thil,84,01,261,0,16,4,24,0,8,0,8,8,36,28,81,0,8,40,0,0,8,12,0,20
01419,Thoiry,84,01,"1,019",32,52,35,16,12,17,336,20,79,49,70,45,25,38,193,4,8,5,12,0,29
01420,Thoissey,84,01,488,64,0,24,16,0,0,56,68,80,20,28,8,4,60,60,0,0,0,0,4,4
01421,Torcieu,84,01,184,4,4,32,8,8,0,0,4,8,92,12,8,0,0,4,4,0,0,4,0,8
01422,Tossiat,84,01,433,28,8,21,29,32,0,32,0,36,106,25,64,0,8,44,8,16,0,12,0,36
01423,Toussieux,84,01,72,4,12,4,8,0,0,12,4,0,0,0,4,8,0,16,4,0,0,0,0,4
01424,Tramoyes,84,01,224,24,12,24,20,4,0,12,8,20,44,4,4,4,8,36,4,0,0,0,0,4
01425,La Tranclière,84,01,74,8,24,0,8,0,0,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0
01426,Val-Revermont,84,01,798,40,116,68,22,4,32,36,8,57,234,52,40,0,52,37,9,0,24,12,0,45
01427,Trévoux,84,01,"2,768",236,5,150,101,76,20,170,378,235,377,315,183,64,236,222,25,40,4,65,24,158
01428,Valeins,84,01,12,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4
01429,Vandeins,84,01,56,0,20,4,0,0,0,0,4,8,4,4,0,0,0,12,0,0,0,0,0,0
01430,Varambon,84,01,85,4,4,4,0,0,4,0,4,12,33,0,8,0,0,12,0,0,4,0,0,4
01431,Vaux-en-Bugey,84,01,260,8,12,8,4,0,0,20,4,4,132,12,32,4,0,20,0,0,0,0,0,0
01432,Verjon,84,01,24,0,0,8,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0
01433,Vernoux,84,01,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
01434,Versailleux,84,01,44,0,24,0,0,0,0,0,0,8,0,0,4,0,0,8,0,0,0,0,0,0
01435,Versonnex,84,01,120,7,1,6,4,1,5,14,9,8,10,1,5,0,5,44,0,0,4,0,0,4
01436,Vesancy,84,01,53,4,8,0,0,0,0,4,8,5,4,0,0,0,4,16,0,0,0,0,0,0
01437,Vescours,84,01,40,4,28,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
01439,Vésines,84,01,40,4,20,0,0,4,0,0,0,0,4,4,0,0,0,4,0,4,0,0,0,4
01441,Vieu-d'Izenave,84,01,232,4,40,28,4,4,0,4,4,12,80,16,32,0,0,4,0,4,0,0,0,4
01443,Villars-les-Dombes,84,01,"1,480",80,40,133,32,4,16,121,113,176,72,108,312,36,104,133,4,4,0,20,16,44
01444,Villebois,84,01,156,8,8,16,4,0,0,4,0,8,36,8,24,0,4,36,0,0,0,0,0,0
01445,Villemotier,84,01,52,0,24,4,0,0,0,4,8,0,0,4,0,0,4,4,0,0,0,4,0,4
01446,Villeneuve,84,01,180,16,32,36,12,0,4,20,4,4,16,4,16,0,0,16,4,0,0,0,0,4
01447,Villereversure,84,01,436,16,12,16,4,20,0,12,36,40,144,32,32,8,32,32,0,4,0,0,0,4
01448,Villes,84,01,64,0,4,20,0,0,0,0,0,0,32,8,0,0,0,0,0,0,0,0,0,0
01449,Villette-sur-Ain,84,01,72,8,12,4,4,0,4,4,0,0,4,16,0,0,12,4,0,0,0,0,0,0
01450,Villieu-Loyes-Mollon,84,01,773,24,16,36,28,24,4,12,16,36,364,69,40,8,20,76,4,12,4,16,0,36
01451,Viriat,84,01,"4,132",265,88,223,105,16,37,243,24,458,662,376,352,68,"1,066",149,16,0,0,92,40,148
01452,Virieu-le-Grand,84,01,272,16,0,52,4,0,0,24,0,24,40,20,44,4,20,24,0,0,0,8,0,8
01453,Arvière-en-Valromey,84,01,280,8,24,8,8,0,0,0,8,56,48,12,28,4,52,24,4,0,0,4,0,8
01454,Virignin,84,01,117,4,0,12,8,0,4,0,1,20,16,8,4,0,20,20,0,0,4,4,0,8
01456,Vongnes,84,01,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
01457,Vonnas,84,01,"1,365",40,48,144,60,20,16,56,56,156,352,128,80,20,36,153,20,4,4,24,8,60
02001,Abbécourt,32,02,93,4,4,17,13,0,0,0,4,16,14,6,3,0,4,8,8,0,0,1,0,9
02002,Achery,32,02,32,8,4,4,0,0,0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0
02003,Acy,32,02,212,4,40,32,12,0,0,16,4,24,28,8,16,8,0,20,0,0,0,0,0,0
02004,Agnicourt-et-Séchelles,32,02,48,4,28,4,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0
02005,Aguilcourt,32,02,56,8,24,4,4,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0
02006,Aisonville-et-Bernoville,32,02,28,4,4,12,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
02007,Aizelles,32,02,12,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4
02008,Aizy-Jouy,32,02,76,12,24,4,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
02009,Alaincourt,32,02,88,4,4,4,0,0,0,0,0,20,32,4,4,0,4,12,0,0,0,0,0,0
02010,Allemant,32,02,20,0,8,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0
02011,Ambleny,32,02,184,12,8,32,8,0,0,12,28,16,4,12,12,0,12,28,0,0,0,0,0,0
02012,Ambrief,32,02,12,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
02013,Amifontaine,32,02,76,0,20,4,8,0,0,4,4,0,20,4,0,0,4,8,0,0,0,0,0,0
02014,Amigny-Rouy,32,02,76,12,20,0,12,0,0,4,4,0,0,12,12,0,0,0,0,0,0,0,0,0
02015,Ancienville,32,02,8,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
02016,Andelain,32,02,24,4,12,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
02017,Anguilcourt-le-Sart,32,02,72,8,16,24,0,0,0,8,4,4,0,0,0,0,0,8,0,0,0,0,0,0
02018,Anizy-le-Grand,32,02,765,48,20,152,4,0,4,48,81,40,32,64,148,12,64,48,4,0,0,24,4,32
02019,Annois,32,02,48,0,16,12,0,0,0,4,0,4,0,0,0,0,4,8,0,0,0,0,0,0
02020,Any-Martin-Rieux,32,02,88,0,20,0,8,0,0,16,8,8,4,8,12,0,0,4,0,0,0,0,0,0
02021,Archon,32,02,20,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02022,Arcy-Sainte-Restitue,32,02,68,4,44,4,0,0,0,0,4,0,4,0,0,0,0,8,0,0,0,0,0,0
02023,Armentières-sur-Ourcq,32,02,20,0,8,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
02024,Arrancy,32,02,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02025,Artemps,32,02,52,0,4,16,0,0,0,0,0,4,0,0,20,0,0,8,0,0,0,0,0,0
02027,Assis-sur-Serre,32,02,32,0,8,4,0,0,4,0,4,0,0,0,8,0,0,4,0,0,0,0,0,0
02028,Athies-sous-Laon,32,02,488,8,24,116,8,8,0,48,4,32,60,52,40,8,16,64,4,0,0,8,8,20
02029,Attilly,32,02,16,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02030,Aubencheul-aux-Bois,32,02,36,0,8,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0
02031,Aubenton,32,02,156,16,28,16,0,0,0,16,4,4,12,16,16,0,0,28,0,0,0,0,0,0
02032,Aubigny-aux-Kaisnes,32,02,64,0,20,8,0,0,0,0,0,4,16,4,8,0,0,4,0,0,0,0,0,0
02033,Aubigny-en-Laonnois,32,02,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
02034,Audignicourt,32,02,12,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0
02035,Audigny,32,02,32,4,12,0,0,0,0,0,4,0,4,0,0,4,0,4,0,0,0,0,4,4
