Analyse fonctionnelle des emplois,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Emplois dans les fonctions et emplois des cadres des fonctions métropolitaines dans les communes en 2006,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Insee, Recensement de la population 2006 exploitation complémentaire au lieu de travail",,,,,,,,,,,,,,,,,,,,,,,,,
Champ : France (y compris les DOM hors Mayotte),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Emploi des cadres des fonctions métropolitaines,,,,,
Commune,,Code,,,Emploi dans la fonction :,,,,,,,,,,,,,,,Fonction,,,,,
Code,Libellé,Région,Département,Emploi total,Administration publique,Agriculture,Bâtiment-Travaux Publics,Commerce inter-entreprises,"Conception, Recherche","Culture, Loisirs",Distribution,"Education, Formation","Entretien, Réparation",Fabrication,Gestion,"Transports, Logistique",Prestations Intellectuelles,"Santé, Action Sociale",Services de Proximité,"Commerce 
inter-entreprises","Conception, Recherche","Culture, Loisirs",Gestion,Prestations Intellectuelles,Total
CODGEO,LIBGEO,REG,DEP,ELT06,ADMPUB06,AGRICU06,BTP06,COMINT06,CONREC06,CULLOI06,DISTRI06,EDUFOR06,ENTREP06,FABRIC06,GESTIO06,LOGIST06,PREINT06,SANSOC06,SERPRO06,COMINT_CAD06,CONREC_CAD06,CULLOI_CAD06,GESTIO_CAD06,PREINT_CAD06,CFM06
16396,Ventouse,75,16,16,0,8,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
16397,Verdille,75,16,118,12,44,0,0,0,0,0,4,12,12,7,24,0,0,4,0,0,0,0,0,0
16398,Verneuil,75,16,35,0,20,4,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0
16399,Verrières,75,16,116,8,84,4,8,0,0,0,0,4,0,4,0,0,0,4,4,0,0,0,0,4
16400,Verteuil-sur-Charente,75,16,186,8,4,16,0,0,4,25,8,8,24,12,24,0,4,48,0,0,0,0,0,0
16401,Vervant,75,16,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
16402,Vibrac,75,16,46,0,20,8,4,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0
16403,Le Vieux-Cérier,75,16,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
16404,Vieux-Ruffec,75,16,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4
16405,Vignolles,75,16,85,0,28,4,4,0,0,3,0,4,11,7,8,4,0,12,0,0,0,4,4,8
16406,Moulins-sur-Tardoire,75,16,103,4,12,16,8,0,0,0,0,4,8,12,19,8,0,12,0,0,0,0,4,4
16408,Villebois-Lavalette,75,16,640,64,40,35,16,4,4,89,43,45,59,78,64,4,47,49,0,4,0,20,4,28
16409,Villefagnan,75,16,359,24,48,52,4,0,4,16,24,40,16,20,12,12,20,67,0,0,4,0,12,16
16412,Villejoubert,75,16,35,4,0,8,4,0,4,4,0,0,4,0,0,0,0,8,0,0,4,0,0,4
16413,Villiers-le-Roux,75,16,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16414,Villognon,75,16,20,4,0,0,0,0,0,0,8,0,4,0,0,0,4,0,0,0,0,0,0,0
16415,Vindelle,75,16,171,4,8,46,4,0,0,16,4,0,4,8,29,4,12,32,0,0,0,0,0,0
16416,Vitrac-Saint-Vincent,75,16,36,8,20,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
16418,VSuil-et-Giget,75,16,198,0,0,29,12,8,3,19,4,20,39,20,32,4,0,8,8,4,0,0,0,12
16419,Vouharte,75,16,52,0,16,0,4,0,4,0,0,4,0,8,0,0,0,16,4,0,4,4,0,12
16420,Voulgézac,75,16,49,0,24,8,0,0,0,4,4,4,1,0,0,0,4,0,0,0,0,0,0,0
16421,Vouthon,75,16,32,0,12,0,4,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,4
16422,Vouzan,75,16,90,0,12,8,3,0,0,0,0,0,8,12,31,0,0,16,0,0,0,4,0,4
16423,Xambes,75,16,60,8,4,8,0,0,0,0,8,8,0,4,16,0,0,4,0,0,0,0,0,0
16424,Yviers,75,16,232,4,32,28,0,4,0,4,0,8,68,4,8,0,44,28,0,4,0,0,0,4
16425,Yvrac-et-Malleyrand,75,16,58,0,27,8,0,0,0,0,0,4,4,0,0,0,0,16,0,0,0,0,0,0
17002,Agudelle,75,17,21,0,4,8,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
17003,Aigrefeuille-d'Aunis,75,17,"1,551",113,39,214,35,20,10,110,77,161,243,125,133,32,79,160,15,12,7,20,16,70
17004,Île-d'Aix,75,17,327,31,27,52,8,4,2,41,5,15,10,11,22,8,14,78,0,4,1,0,4,9
17005,Allas-Bocage,75,17,40,0,28,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
17006,Allas-Champagne,75,17,78,0,4,27,4,0,0,0,0,8,0,12,11,0,0,12,0,0,0,0,0,0
17007,Anais,75,17,52,0,18,17,0,0,4,0,0,0,0,4,0,4,0,4,0,0,0,0,4,4
17008,Andilly,75,17,435,21,71,58,13,1,0,17,12,53,87,22,16,0,19,46,0,0,0,5,0,5
17009,Angliers,75,17,77,8,23,4,0,0,0,0,12,12,0,8,4,0,0,8,0,0,0,0,0,0
17010,Angoulins,75,17,"1,393",39,37,121,75,3,23,485,46,99,24,115,114,26,43,144,20,0,3,35,4,63
17011,Annepont,75,17,25,0,8,0,4,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0
17012,Annezay,75,17,20,4,8,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,4,8
17013,Antezant-la-Chapelle,75,17,92,8,36,4,4,0,0,0,8,8,0,4,8,0,0,12,0,0,0,0,0,0
17015,Arces,75,17,98,0,44,18,0,0,0,8,4,0,0,0,0,4,4,16,0,0,0,0,4,4
17016,Archiac,75,17,454,24,56,52,4,0,0,40,42,36,24,51,28,8,23,68,0,0,0,8,4,12
17017,Archingeay,75,17,68,4,20,16,0,0,0,0,8,4,0,0,0,0,0,16,0,0,0,0,0,0
17018,Ardillières,75,17,59,13,0,4,4,0,8,8,0,0,0,1,4,0,0,17,0,0,4,0,0,4
17019,Ars-en-Ré,75,17,659,33,40,99,12,0,16,69,9,58,28,35,36,24,54,145,4,0,4,4,16,28
17020,Arthenac,75,17,96,8,40,4,4,0,8,0,0,16,0,4,8,0,0,4,0,0,8,0,0,8
17021,Arvert,75,17,725,16,129,92,4,0,8,126,28,57,20,27,29,7,53,128,0,0,8,8,0,16
17022,Asnières-la-Giraud,75,17,143,24,40,16,0,0,0,4,4,8,7,16,8,4,4,8,0,0,0,4,4,8
17023,Aujac,75,17,84,4,48,4,0,0,0,4,0,8,4,4,4,0,4,0,0,0,0,0,0,0
17024,Aulnay,75,17,645,57,40,68,4,4,20,64,28,32,61,48,75,20,24,100,0,0,0,8,12,20
17025,Aumagne,75,17,99,4,40,8,4,0,0,0,4,4,0,4,4,4,11,12,4,0,0,0,4,8
17026,Authon-Ébéon,75,17,83,8,24,12,0,4,0,12,0,0,3,3,4,0,0,12,0,0,0,0,0,0
17027,Avy,75,17,183,4,92,4,0,0,8,0,4,4,8,23,16,8,0,12,0,0,0,7,0,7
17028,Aytré,75,17,"5,774",84,17,646,277,352,60,437,116,452,"1,094",983,398,223,305,330,65,167,8,230,42,511
17029,Bagnizeau,75,17,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
17030,Balanzac,75,17,98,8,43,16,4,0,0,4,4,4,0,4,0,0,0,12,0,0,0,0,0,0
17031,Ballans,75,17,32,0,20,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,4
17032,Ballon,75,17,72,4,21,4,8,0,4,0,0,4,0,0,19,0,0,8,0,0,4,0,0,4
17033,La Barde,75,17,54,0,13,12,0,0,0,0,0,0,0,4,4,0,8,12,0,0,0,0,0,0
17034,Barzan,75,17,102,8,44,4,0,0,0,4,0,23,4,0,4,0,4,8,0,0,0,0,0,0
17035,Bazauges,75,17,28,0,12,0,0,0,4,0,0,0,8,0,0,0,0,4,0,0,4,0,0,4
17036,Beaugeay,75,17,31,0,0,9,0,0,0,0,4,0,0,0,0,0,4,13,0,0,0,0,0,0
17037,Beauvais-sur-Matha,75,17,180,8,41,44,0,0,0,29,4,8,4,8,8,4,12,8,0,0,0,0,0,0
17038,Bedenac,75,17,122,48,21,12,0,0,0,12,0,0,8,8,4,0,0,8,0,0,0,4,0,4
17039,Belluire,75,17,17,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
17041,Benon,75,17,119,8,16,8,0,0,0,4,8,24,4,0,0,4,12,33,0,0,0,0,4,4
17042,Bercloux,75,17,88,0,48,12,0,0,0,8,0,0,12,8,0,0,0,0,0,0,0,4,0,4
17043,Bernay-Saint-Martin,75,17,136,12,8,20,0,0,1,12,4,8,0,12,16,4,24,16,0,0,0,0,0,0
17044,Berneuil,75,17,103,0,25,8,0,0,0,4,7,6,12,8,4,0,4,24,0,0,0,4,0,4
17045,Beurlay,75,17,202,12,0,78,11,0,0,16,8,8,15,8,8,0,4,35,0,0,0,4,0,4
17046,Bignay,75,17,144,8,20,37,16,0,0,4,0,20,4,12,12,0,0,12,8,0,0,0,0,8
17047,Biron,75,17,48,0,32,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
17048,Blanzac-lès-Matha,75,17,179,0,12,12,12,0,0,4,0,11,93,17,7,4,0,8,8,0,0,4,0,12
17049,Blanzay-sur-Boutonne,75,17,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17050,Bois,75,17,107,8,32,8,0,0,0,0,23,4,4,4,0,4,8,12,0,0,0,0,4,4
17051,Le Bois-Plage-en-Ré,75,17,711,58,24,119,13,0,40,92,7,40,19,55,49,13,16,166,4,0,32,8,12,55
17052,Boisredon,75,17,140,12,76,12,0,0,0,4,8,4,8,4,0,0,0,12,0,0,0,0,0,0
17053,Bords,75,17,351,16,49,74,12,0,11,16,11,8,69,17,36,0,20,12,0,0,3,8,0,11
17054,Boresse-et-Martron,75,17,54,4,15,8,0,4,0,4,0,0,7,0,8,0,4,0,0,0,0,0,0,0
17055,Boscamnant,75,17,225,24,29,0,0,4,0,0,0,52,0,4,0,0,96,16,0,0,0,0,0,0
17056,Bougneau,75,17,60,4,4,8,0,0,0,0,4,12,0,4,9,0,0,16,0,0,0,0,0,0
17057,Bouhet,75,17,124,8,11,16,4,0,0,0,4,8,0,7,15,0,40,11,0,0,0,0,0,0
17058,Bourcefranc-le-Chapus,75,17,"1,134",47,325,102,32,8,8,80,98,67,28,110,53,12,27,137,0,4,8,16,0,28
17059,Bourgneuf,75,17,80,8,0,16,0,8,0,4,0,12,0,4,5,7,4,12,0,8,0,0,7,15
17060,Boutenac-Touvent,75,17,20,0,8,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0
17061,Bran,75,17,20,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17062,Bresdon,75,17,44,4,28,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0
17063,Breuil-la-Réorte,75,17,39,0,20,0,4,0,0,0,7,0,0,0,0,0,4,4,0,0,0,0,0,0
17064,Breuillet,75,17,496,9,53,124,27,0,9,47,0,35,20,32,15,15,20,91,0,0,8,4,8,19
17065,Breuil-Magné,75,17,128,7,0,54,0,0,8,8,8,8,7,0,0,0,12,15,0,0,8,0,0,8
17066,Brie-sous-Archiac,75,17,147,0,83,20,4,0,0,4,4,8,20,4,0,0,0,0,4,0,0,0,0,4
17067,Brie-sous-Matha,75,17,33,0,29,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17068,Brie-sous-Mortagne,75,17,93,0,0,24,5,0,0,8,4,4,24,4,12,0,0,8,4,0,0,0,0,4
17069,Brives-sur-Charente,75,17,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
17070,Brizambourg,75,17,228,16,21,40,0,0,0,21,8,12,12,0,59,4,12,24,0,0,0,0,4,4
17071,La Brousse,75,17,72,4,32,4,4,0,0,0,0,4,4,0,4,0,0,16,0,0,0,0,0,0
17072,Burie,75,17,463,39,63,28,4,0,0,32,28,32,30,28,16,12,39,111,0,0,0,4,4,8
17073,Bussac-sur-Charente,75,17,166,1,20,47,4,4,0,4,8,12,8,4,16,1,7,29,0,0,0,4,0,4
17074,Bussac-Forêt,75,17,319,13,12,36,4,0,0,8,0,51,95,33,56,0,8,4,0,0,0,8,0,8
17075,Cabariot,75,17,139,4,31,12,0,0,0,9,4,12,8,11,20,0,7,20,0,0,0,8,0,8
17076,Celles,75,17,51,4,24,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
17077,Cercoux,75,17,197,20,28,32,0,0,0,16,4,8,16,12,16,4,4,36,0,0,0,0,0,0
17078,Chadenac,75,17,135,8,80,12,0,0,0,4,0,0,16,0,8,0,0,8,0,0,0,0,0,0
17079,Chaillevette,75,17,255,0,94,59,9,0,0,17,5,12,4,13,20,0,4,17,4,0,0,0,0,4
17080,Chambon,75,17,282,19,12,23,8,0,4,19,4,24,66,7,0,4,64,27,0,0,4,0,0,4
17081,Chamouillac,75,17,78,4,17,12,0,0,0,8,0,12,8,8,4,0,0,4,0,0,0,4,0,4
17082,Champagnac,75,17,113,0,36,40,0,0,0,0,0,0,8,12,4,0,0,12,0,0,0,0,0,0
17083,Champagne,75,17,99,12,16,14,0,0,0,4,4,12,4,4,4,6,4,16,0,0,0,0,6,6
17084,Champagnolles,75,17,88,4,12,12,0,0,0,4,4,8,0,4,12,4,0,24,0,0,0,4,4,8
17085,Champdolent,75,17,32,4,12,8,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
17086,Chaniers,75,17,591,51,97,75,24,4,8,40,19,46,26,45,51,4,36,64,16,0,0,15,0,32
17087,Chantemerle-sur-la-Soie,75,17,67,0,17,31,0,0,0,0,0,4,0,8,0,4,0,4,0,0,0,4,0,4
17089,La Chapelle-des-Pots,75,17,215,12,8,15,8,0,16,8,8,23,9,8,4,0,75,20,0,0,12,0,0,12
17091,Charron,75,17,365,4,172,47,0,0,0,9,20,25,4,21,9,4,33,17,0,0,0,0,4,4
17092,Chartuzac,75,17,24,0,12,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
17093,Le Château-d'Oléron,75,17,"1,268",53,252,92,16,0,12,169,57,107,103,72,52,25,76,183,0,0,4,0,13,17
17094,Châtelaillon-Plage,75,17,"1,664",96,12,163,28,9,66,142,140,141,105,180,51,45,174,313,16,4,16,69,33,139
17095,Chatenet,75,17,34,4,12,7,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0
17096,Chaunac,75,17,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097,Le Chay,75,17,75,4,24,16,0,0,0,0,0,8,0,0,0,0,0,24,0,0,0,0,0,0
17098,Chenac-Saint-Seurin-d'Uzet,75,17,135,0,52,16,0,0,0,12,0,12,8,8,4,4,0,20,0,0,0,4,0,4
17099,Chepniers,75,17,96,4,16,4,0,0,0,12,8,4,4,8,12,0,0,24,0,0,0,0,0,0
17100,Chérac,75,17,209,4,68,17,0,0,0,12,8,21,27,9,12,0,8,24,0,0,0,4,0,4
17101,Cherbonnières,75,17,36,0,8,0,4,0,8,0,0,0,0,0,8,0,0,8,0,0,8,0,0,8
17102,Chermignac,75,17,188,19,45,42,8,4,0,4,12,8,4,16,8,4,9,4,4,0,0,4,4,12
17104,Chevanceaux,75,17,479,20,39,60,20,8,0,28,47,32,108,52,8,4,17,36,0,4,0,12,0,16
17105,Chives,75,17,64,4,24,4,0,0,0,4,4,0,0,0,12,0,4,8,0,0,0,0,0,0
17106,Cierzac,75,17,39,4,24,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0
17107,Ciré-d'Aunis,75,17,209,12,27,11,5,0,4,12,8,12,7,19,12,4,23,54,4,0,0,0,4,8
17108,Clam,75,17,44,0,0,8,0,0,8,8,0,0,0,0,8,0,0,12,0,0,0,0,0,0
17109,Clavette,75,17,85,8,24,4,4,0,0,0,0,12,8,4,0,0,11,11,0,0,0,0,0,0
17110,Clérac,75,17,304,12,20,44,12,8,0,4,4,44,60,24,24,9,4,36,8,0,0,0,0,8
17111,Clion,75,17,120,8,28,16,0,0,0,8,0,16,12,4,8,0,0,20,0,0,0,0,0,0
17112,La Clisse,75,17,52,0,0,19,3,0,0,7,0,4,4,0,0,4,0,12,0,0,0,0,4,4
17113,La Clotte,75,17,97,0,13,13,0,0,0,6,4,0,0,4,4,0,16,37,0,0,0,0,0,0
17114,Coivert,75,17,28,0,16,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
17115,Colombiers,75,17,48,4,21,0,4,0,0,0,0,0,4,5,0,5,4,0,0,0,0,0,4,4
17116,Consac,75,17,32,0,16,8,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
17117,Contré,75,17,36,0,24,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
17118,Corignac,75,17,24,0,4,8,0,0,4,4,0,0,0,0,4,0,0,0,0,0,4,0,0,4
17119,Corme-Écluse,75,17,132,0,32,33,0,0,0,16,4,8,4,4,9,4,0,19,0,0,0,4,4,8
17120,Corme-Royal,75,17,405,11,69,60,15,0,24,32,12,40,8,24,39,8,27,36,0,0,12,8,4,24
17121,La Couarde-sur-Mer,75,17,440,16,44,71,4,8,4,56,8,16,36,44,19,9,28,76,0,4,0,8,0,12
17122,Coulonges,75,17,50,8,38,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17124,Courant,75,17,50,4,11,11,0,0,0,0,4,4,0,0,0,0,0,15,0,0,0,0,0,0
17125,Courcelles,75,17,44,8,0,8,0,0,0,4,0,4,0,0,8,0,4,8,0,0,0,0,0,0
17126,Courcerac,75,17,28,0,12,8,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4
17127,Courçon,75,17,407,28,28,48,8,0,12,12,68,32,8,41,43,4,40,36,0,0,8,8,1,17
17128,Courcoury,75,17,78,13,21,5,4,0,0,9,0,4,0,0,4,4,0,13,0,0,0,0,4,4
17129,Courpignac,75,17,105,8,53,8,0,0,0,0,4,4,0,0,16,4,4,4,0,0,0,0,4,4
17130,Coux,75,17,72,8,24,8,0,0,4,0,0,8,4,4,4,0,4,4,0,0,4,0,0,4
17131,Cozes,75,17,830,59,20,144,12,4,12,96,62,72,12,67,67,16,93,94,4,0,8,8,12,32
17132,Cramchaban,75,17,111,4,20,36,4,0,4,12,4,8,0,19,0,0,0,0,0,0,4,7,0,11
17133,Cravans,75,17,223,3,8,108,8,0,0,12,4,28,0,23,8,0,8,13,4,0,0,12,0,16
17134,Crazannes,75,17,75,8,8,19,0,0,0,12,4,4,0,0,0,0,4,16,0,0,0,0,0,0
17135,Cressé,75,17,44,0,16,12,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0
17136,Croix-Chapeau,75,17,101,4,8,32,0,0,0,8,4,5,12,4,9,0,0,16,0,0,0,0,0,0
17137,La Croix-Comtesse,75,17,8,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
17138,Dampierre-sur-Boutonne,75,17,88,4,20,4,0,0,0,12,4,4,12,4,8,0,4,12,0,0,0,0,0,0
17139,DSuil-sur-le-Mignon,75,17,44,0,28,4,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0
17140,Dolus-d'Oléron,75,17,"1,084",49,279,109,24,8,12,136,16,65,31,102,32,8,75,137,4,0,8,20,4,37
17141,Dompierre-sur-Charente,75,17,90,4,32,1,4,0,8,13,0,7,4,0,0,0,0,17,0,0,0,0,0,0
17142,Dompierre-sur-Mer,75,17,"1,018",65,45,175,20,8,12,88,102,87,81,59,49,24,59,143,8,0,9,10,8,35
17143,Le Douhet,75,17,124,12,15,21,0,0,0,0,4,8,8,12,17,0,0,28,0,0,0,0,0,0
17145,Échebrune,75,17,95,0,63,4,0,0,0,0,4,4,4,4,0,0,0,12,0,0,0,0,0,0
17146,Échillais,75,17,477,61,31,65,9,4,4,30,15,60,39,12,16,8,35,87,4,0,0,0,0,4
17147,Écoyeux,75,17,141,4,35,27,6,0,0,4,4,8,4,12,4,0,8,27,0,0,0,0,0,0
17148,Écurat,75,17,45,4,16,11,0,0,0,4,1,4,0,0,0,0,0,4,0,0,0,0,0,0
17149,Les Éduts,75,17,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17150,Les Églises-d'Argenteuil,75,17,79,4,12,16,0,0,0,0,0,8,0,0,4,0,0,36,0,0,0,0,0,0
17151,L'Éguille,75,17,171,8,48,55,4,0,0,4,8,8,0,7,8,0,0,20,0,0,0,4,0,4
17152,Épargnes,75,17,151,0,48,8,4,0,4,4,12,32,4,4,8,4,8,12,4,0,0,0,0,4
17153,Esnandes,75,17,219,12,33,20,8,0,0,21,28,20,8,8,4,0,16,40,0,0,0,4,0,4
17154,Les Essards,75,17,109,0,32,20,4,0,0,4,2,8,10,14,4,8,0,4,0,0,0,0,4,4
17155,Étaules,75,17,510,21,95,58,9,0,0,64,4,46,21,49,12,4,27,100,4,0,0,8,0,12
17156,Expiremont,75,17,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17157,Fenioux,75,17,35,0,4,8,0,0,0,12,0,0,0,8,4,0,0,0,0,0,0,0,0,0
17158,Ferrières,75,17,89,15,7,15,0,0,0,7,0,0,7,8,8,0,1,22,0,0,0,0,0,0
17159,Fléac-sur-Seugne,75,17,33,4,8,0,0,0,0,0,5,4,0,0,0,0,0,12,0,0,0,0,0,0
17160,Floirac,75,17,72,0,32,12,0,0,0,3,8,4,0,0,4,0,0,8,0,0,0,0,0,0
17161,La Flotte,75,17,977,20,48,118,24,4,39,169,28,70,40,117,39,8,34,220,0,0,19,40,4,63
17162,Fontaine-Chalendray,75,17,69,8,16,4,0,0,0,8,0,0,0,4,28,0,0,0,0,0,0,0,0,0
17163,Fontaines-d'Ozillac,75,17,32,0,16,4,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0
17164,Fontcouverte,75,17,415,5,16,45,49,0,4,38,12,19,23,114,43,16,9,23,0,0,0,16,0,16
17165,Fontenet,75,17,24,0,8,0,4,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0
17166,Forges,75,17,179,19,11,27,8,0,0,12,12,11,20,12,16,4,12,15,0,0,0,0,0,0
17167,Le Fouilloux,75,17,96,8,16,12,0,0,8,12,0,4,20,0,0,4,0,12,0,0,0,0,4,4
17168,Fouras,75,17,812,72,56,42,12,8,35,108,24,64,22,70,35,5,78,181,4,8,12,11,5,40
17171,Geay,75,17,64,8,20,8,0,0,0,12,0,4,0,0,0,0,0,12,0,0,0,0,0,0
17172,Gémozac,75,17,"1,067",75,144,101,19,4,8,138,64,70,44,93,85,7,73,141,0,0,0,15,4,19
17173,La Genétouze,75,17,72,0,68,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
17174,Genouillé,75,17,82,4,35,23,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,4,0,4
17175,Germignac,75,17,124,8,58,12,0,0,8,0,11,4,0,8,0,0,7,8,0,0,8,0,0,8
17176,Gibourne,75,17,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
17177,Le Gicq,75,17,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17178,Givrezac,75,17,23,0,4,0,4,0,0,0,0,8,0,4,0,0,0,4,0,0,0,0,0,0
17179,Les Gonds,75,17,579,256,19,53,6,3,0,19,20,38,16,43,24,4,13,63,3,0,0,4,4,11
17180,Gourvillette,75,17,40,0,28,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
17181,Grandjean,75,17,56,0,20,8,0,0,0,4,1,12,0,4,4,4,0,0,0,0,0,4,0,4
17182,La Grève-sur-Mignon,75,17,55,4,24,8,0,0,0,4,0,0,4,0,4,0,4,4,0,0,0,0,0,0
17183,Grézac,75,17,131,8,20,39,4,0,0,0,4,9,4,7,0,4,0,32,0,0,0,4,4,8
17184,La Gripperie-Saint-Symphorien,75,17,32,0,8,9,0,0,0,0,0,0,4,0,3,4,0,4,0,0,0,0,0,0
17185,Le Gua,75,17,585,8,36,89,0,0,12,80,8,68,45,52,62,8,64,53,0,0,8,11,8,28
17186,Le Gué-d'Alleré,75,17,79,8,17,9,0,0,0,0,4,7,0,0,8,0,0,25,0,0,0,0,0,0
17187,Guitinières,75,17,76,0,12,12,0,0,0,0,4,20,12,8,4,0,0,4,0,0,0,0,0,0
17188,Haimps,75,17,84,8,36,12,4,0,0,0,0,4,8,4,0,0,0,8,4,0,0,4,0,8
17190,L'Houmeau,75,17,418,16,31,120,4,13,8,4,1,53,9,43,20,11,53,31,0,12,0,12,8,31
17191,La Jard,75,17,31,4,4,4,0,0,0,4,3,4,0,0,0,0,0,8,0,0,0,0,0,0
17192,Jarnac-Champagne,75,17,317,16,117,16,8,4,0,12,8,12,47,24,24,0,8,19,0,4,0,4,0,8
17193,La Jarne,75,17,362,20,11,57,27,8,4,12,16,21,20,31,33,19,35,48,4,0,4,12,12,32
17194,La Jarrie,75,17,579,57,4,64,9,0,4,63,49,33,47,32,80,8,43,87,0,0,0,4,4,8
17195,La Jarrie-Audouin,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17196,Jazennes,75,17,84,4,24,12,0,0,0,0,0,4,12,20,0,0,0,8,0,0,0,8,0,8
17197,Jonzac,75,17,"3,762",443,93,235,80,25,88,382,226,359,272,439,133,52,638,297,18,20,24,79,28,168
17198,Juicq,75,17,24,0,8,0,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,4,4
17199,Jussas,75,17,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17200,Lagord,75,17,"2,518",248,48,211,123,21,37,288,81,194,146,355,293,79,187,209,31,12,17,58,27,144
17201,La Laigne,75,17,39,0,0,11,0,0,0,4,4,8,0,12,0,0,0,0,0,0,0,4,0,4
17202,Landes,75,17,183,4,20,28,4,0,0,8,8,19,52,0,20,0,8,12,0,0,0,0,0,0
17203,Landrais,75,17,61,0,13,8,0,0,0,0,0,4,4,4,0,0,4,24,0,0,0,0,0,0
17204,Léoville,75,17,73,4,28,0,4,0,0,8,0,4,8,4,4,0,0,8,0,0,0,0,0,0
17205,Loire-les-Marais,75,17,31,0,11,4,0,0,0,0,0,8,0,4,0,0,0,4,0,0,0,4,0,4
17206,Loiré-sur-Nie,75,17,71,8,31,4,0,0,0,4,4,8,0,4,0,0,0,8,0,0,0,0,0,0
17207,Loix,75,17,203,24,28,20,3,4,4,36,0,12,17,12,8,4,16,16,0,4,0,0,4,8
17208,Longèves,75,17,112,8,40,12,4,0,0,16,0,0,0,4,0,0,0,28,0,0,0,4,0,4
17209,Lonzac,75,17,32,0,12,4,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0
17210,Lorignac,75,17,120,8,57,15,0,0,0,4,0,4,12,4,4,0,4,8,0,0,0,0,0,0
