Département - commune,Libellé de la commune,Région,Département,Code de la zone d'emploi 90,Libellé de la zone d'emploi 90
CODGEO,LIBGEO,REG,DEP,ZE1990,LIBZE1990
74298,Vétraz-Monthoux,82,74,8205,Genevois-Français
74299,Veyrier-du-Lac,82,74,8208,Annecy
74301,Villard,82,74,8205,Genevois-Français
74302,Les Villards-sur-Thônes,82,74,8208,Annecy
74303,Villaz,82,74,8208,Annecy
74304,Ville-en-Sallaz,82,74,8205,Genevois-Français
74305,Ville-la-Grand,82,74,8205,Genevois-Français
74306,Villy-le-Bouveret,82,74,8205,Genevois-Français
74307,Villy-le-Pelloux,82,74,8208,Annecy
74308,Vinzier,82,74,8206,Chablais
74309,Viry,82,74,8205,Genevois-Français
74310,Viuz-la-Chiésaz,82,74,8208,Annecy
74311,Viuz-en-Sallaz,82,74,8205,Genevois-Français
74312,Vougy,82,74,8207,Vallée-de-l'Arve
74313,Vovray-en-Bornes,82,74,8205,Genevois-Français
74314,Vulbens,82,74,8205,Genevois-Français
74315,Yvoire,82,74,8205,Genevois-Français
75056,Paris,11,75,1131,Paris
76001,Allouville-Bellefosse,23,76,2324,Lillebonne
76002,Alvimare,23,76,2323,Le Havre
76004,Ambrumesnil,23,76,2322,Dieppe
76005,Amfreville-la-Mi-Voie,23,76,2321,Rouen
76006,Amfreville-les-Champs,23,76,2321,Rouen
76007,Anceaumeville,23,76,2321,Rouen
76008,Ancourt,23,76,2322,Dieppe
76009,Ancourteville-sur-Héricourt,23,76,2323,Le Havre
76010,Ancretiéville-Saint-Victor,23,76,2321,Rouen
76011,Ancretteville-sur-Mer,23,76,2311,Fécamp
76012,Angerville-Bailleul,23,76,2323,Le Havre
76013,Angerville-la-Martel,23,76,2311,Fécamp
76014,Angerville-l'Orcher,23,76,2323,Le Havre
76015,Angiens,23,76,2323,Le Havre
76016,Anglesqueville-la-Bras-Long,23,76,2323,Le Havre
76017,Anglesqueville-l'Esneval,23,76,2323,Le Havre
76018,Val-de-Saâne,23,76,2321,Rouen
76019,Anneville-sur-Scie,23,76,2322,Dieppe
76020,Anneville-Ambourville,23,76,2321,Rouen
76021,Annouville-Vilmesnil,23,76,2323,Le Havre
76022,Anquetierville,23,76,2324,Lillebonne
76023,Anvéville,23,76,2324,Lillebonne
76024,Ardouval,23,76,2322,Dieppe
76025,Argueil,23,76,2321,Rouen
76026,Arques-la-Bataille,23,76,2322,Dieppe
76027,Assigny,23,76,2308,Vallée-de-la-Bresle
76028,Aubéguimont,23,76,2308,Vallée-de-la-Bresle
76029,Aubermesnil-aux-Érables,23,76,2308,Vallée-de-la-Bresle
76030,Aubermesnil-Beaumais,23,76,2322,Dieppe
76031,Auberville-la-Campagne,23,76,2324,Lillebonne
76032,Auberville-la-Manuel,23,76,2323,Le Havre
76033,Auberville-la-Renault,23,76,2323,Le Havre
76034,Auffay,23,76,2321,Rouen
76035,Aumale,23,76,2308,Vallée-de-la-Bresle
76036,Auppegard,23,76,2322,Dieppe
76037,Auquemesnil,23,76,2308,Vallée-de-la-Bresle
76038,Authieux-Ratiéville,23,76,2321,Rouen
76039,Les Authieux-sur-le-Port-Saint-Ouen,23,76,2321,Rouen
76040,Autigny,23,76,2322,Dieppe
76041,Autretot,23,76,2324,Lillebonne
76042,Auvilliers,23,76,2307,Pays-de-Bray
76043,Auzebosc,23,76,2324,Lillebonne
76044,Auzouville-Auberbosc,23,76,2323,Le Havre
76045,Auzouville-l'Esneval,23,76,2321,Rouen
76046,Auzouville-sur-Ry,23,76,2321,Rouen
76047,Auzouville-sur-Saâne,23,76,2322,Dieppe
76048,Avesnes-en-Bray,23,76,2307,Pays-de-Bray
76049,Avesnes-en-Val,23,76,2308,Vallée-de-la-Bresle
76050,Avremesnil,23,76,2322,Dieppe
76051,Bacqueville-en-Caux,23,76,2322,Dieppe
76052,Bailleul-Neuville,23,76,2307,Pays-de-Bray
76053,Baillolet,23,76,2307,Pays-de-Bray
76054,Bailly-en-Rivière,23,76,2322,Dieppe
76055,Baons-le-Comte,23,76,2324,Lillebonne
76056,Bardouville,23,76,2321,Rouen
76057,Barentin,23,76,2321,Rouen
76058,Baromesnil,23,76,2308,Vallée-de-la-Bresle
76059,Bazinval,23,76,2308,Vallée-de-la-Bresle
76060,Beaubec-la-Rosière,23,76,2307,Pays-de-Bray
76062,Beaumont-le-Hareng,23,76,2321,Rouen
76063,Beauval-en-Caux,23,76,2321,Rouen
76064,Beaurepaire,23,76,2323,Le Havre
76065,Beaussault,23,76,2307,Pays-de-Bray
76066,Beautot,23,76,2321,Rouen
76067,Beauvoir-en-Lyons,23,76,2307,Pays-de-Bray
76068,Bec-de-Mortagne,23,76,2311,Fécamp
76069,Belbeuf,23,76,2321,Rouen
76070,Bellencombre,23,76,2321,Rouen
76071,Bellengreville,23,76,2322,Dieppe
76072,Belleville-en-Caux,23,76,2321,Rouen
76073,Belleville-sur-Mer,23,76,2322,Dieppe
76074,La Bellière,23,76,2307,Pays-de-Bray
76075,Belmesnil,23,76,2322,Dieppe
76076,Bénarville,23,76,2323,Le Havre
76077,Bénesville,23,76,2323,Le Havre
76078,Bennetot,23,76,2323,Le Havre
76079,Bénouville,23,76,2323,Le Havre
76080,Bermonville,23,76,2323,Le Havre
76081,Berneval-le-Grand,23,76,2322,Dieppe
76082,Bernières,23,76,2323,Le Havre
76083,Bertheauville,23,76,2323,Le Havre
76084,Bertreville,23,76,2323,Le Havre
76085,Bertreville-Saint-Ouen,23,76,2322,Dieppe
76086,Bertrimont,23,76,2321,Rouen
76087,Berville,23,76,2321,Rouen
76088,Berville-sur-Seine,23,76,2321,Rouen
76089,Betteville,23,76,2321,Rouen
76090,Beuzeville-la-Grenier,23,76,2323,Le Havre
76091,Beuzeville-la-Guérard,23,76,2323,Le Havre
76092,Beuzevillette,23,76,2323,Le Havre
76093,Bézancourt,23,76,2307,Pays-de-Bray
76094,Bierville,23,76,2321,Rouen
76095,Bihorel,23,76,2321,Rouen
76096,Biville-la-Baignarde,23,76,2321,Rouen
76097,Biville-la-Rivière,23,76,2322,Dieppe
76098,Biville-sur-Mer,23,76,2308,Vallée-de-la-Bresle
76099,Blacqueville,23,76,2321,Rouen
76100,Blainville-Crevon,23,76,2321,Rouen
76101,Blangy-sur-Bresle,23,76,2308,Vallée-de-la-Bresle
76103,Bonsecours,23,76,2321,Rouen
76104,Blosseville,23,76,2323,Le Havre
76105,Le Bocasse,23,76,2321,Rouen
76106,Bois-d'Ennebourg,23,76,2321,Rouen
76107,Bois-Guilbert,23,76,2321,Rouen
76108,Bois-Guillaume,23,76,2321,Rouen
76109,Bois-Héroult,23,76,2321,Rouen
76110,Bois-Himont,23,76,2324,Lillebonne
76111,Bois-l'Évêque,23,76,2321,Rouen
76112,Le Bois-Robert,23,76,2322,Dieppe
76113,Boissay,23,76,2321,Rouen
76114,Bolbec,23,76,2323,Le Havre
76115,Bolleville,23,76,2323,Le Havre
76116,Boos,23,76,2321,Rouen
76117,Bordeaux-Saint-Clair,23,76,2323,Le Havre
76118,Bornambusc,23,76,2323,Le Havre
76119,Bosc-Bérenger,23,76,2321,Rouen
76120,Bosc-Bordel,23,76,2321,Rouen
76121,Bosc-Édeline,23,76,2321,Rouen
76122,Callengeville,23,76,2308,Vallée-de-la-Bresle
76123,Bosc-Guérard-Saint-Adrien,23,76,2321,Rouen
76124,Bosc-Hyons,23,76,2307,Pays-de-Bray
76125,Bosc-le-Hard,23,76,2321,Rouen
76126,Bosc-Mesnil,23,76,2321,Rouen
76127,Bosc-Roger-sur-Buchy,23,76,2321,Rouen
76128,Bosville,23,76,2323,Le Havre
76129,Boudeville,23,76,2321,Rouen
76130,Bouelles,23,76,2307,Pays-de-Bray
76131,La Bouille,23,76,2321,Rouen
76132,Bourdainville,23,76,2321,Rouen
76133,Le Bourg-Dun,23,76,2322,Dieppe
76134,Bourville,23,76,2322,Dieppe
76135,Bouville,23,76,2321,Rouen
76136,Brachy,23,76,2322,Dieppe
76137,Bracquemont,23,76,2322,Dieppe
76138,Bracquetuit,23,76,2321,Rouen
76139,Bradiancourt,23,76,2321,Rouen
76140,Brametot,23,76,2322,Dieppe
76141,Bréauté,23,76,2323,Le Havre
76142,Brémontier-Merval,23,76,2307,Pays-de-Bray
76143,Bretteville-du-Grand-Caux,23,76,2323,Le Havre
76144,Bretteville-Saint-Laurent,23,76,2322,Dieppe
76145,Brunville,23,76,2308,Vallée-de-la-Bresle
76146,Buchy,23,76,2321,Rouen
76147,Bully,23,76,2307,Pays-de-Bray
76148,Bures-en-Bray,23,76,2307,Pays-de-Bray
76149,Butot,23,76,2321,Rouen
76151,Cailleville,23,76,2323,Le Havre
76152,Cailly,23,76,2321,Rouen
76153,Calleville-les-Deux-Églises,23,76,2321,Rouen
76154,Campneuseville,23,76,2308,Vallée-de-la-Bresle
76155,Canehan,23,76,2308,Vallée-de-la-Bresle
76156,Canouville,23,76,2323,Le Havre
76157,Canteleu,23,76,2321,Rouen
76158,Canville-les-Deux-Églises,23,76,2322,Dieppe
76159,Cany-Barville,23,76,2323,Le Havre
76160,Carville-la-Folletière,23,76,2321,Rouen
76161,Carville-Pot-de-Fer,23,76,2323,Le Havre
76162,Le Catelier,23,76,2322,Dieppe
76163,Catenay,23,76,2321,Rouen
76164,Caudebec-en-Caux,23,76,2324,Lillebonne
76165,Caudebec-lès-Elbeuf,23,76,2321,Rouen
76166,Le Caule-Sainte-Beuve,23,76,2308,Vallée-de-la-Bresle
76167,Cauville-sur-Mer,23,76,2323,Le Havre
76168,Les Cent-Acres,23,76,2322,Dieppe
76169,La Cerlangue,23,76,2323,Le Havre
76170,La Chapelle-du-Bourgay,23,76,2322,Dieppe
76171,La Chapelle-Saint-Ouen,23,76,2321,Rouen
76172,La Chapelle-sur-Dun,23,76,2322,Dieppe
76173,La Chaussée,23,76,2322,Dieppe
76174,Cideville,23,76,2321,Rouen
76175,Clais,23,76,2307,Pays-de-Bray
76176,Clasville,23,76,2323,Le Havre
76177,Claville-Motteville,23,76,2321,Rouen
76178,Cléon,23,76,2321,Rouen
76179,Clères,23,76,2321,Rouen
76180,Cleuville,23,76,2323,Le Havre
76181,Cléville,23,76,2323,Le Havre
76182,Cliponville,23,76,2323,Le Havre
76183,Colleville,23,76,2311,Fécamp
76184,Colmesnil-Manneville,23,76,2322,Dieppe
76185,Compainville,23,76,2307,Pays-de-Bray
76186,Conteville,23,76,2308,Vallée-de-la-Bresle
76187,Contremoulins,23,76,2311,Fécamp
76188,Cottévrard,23,76,2321,Rouen
76189,Crasville-la-Mallet,23,76,2323,Le Havre
76190,Crasville-la-Rocquefort,23,76,2322,Dieppe
76191,Cressy,23,76,2321,Rouen
76192,Criel-sur-Mer,23,76,2308,Vallée-de-la-Bresle
76193,La Crique,23,76,2321,Rouen
76194,Criquebeuf-en-Caux,23,76,2311,Fécamp
76195,Criquetot-le-Mauconduit,23,76,2311,Fécamp
76196,Criquetot-l'Esneval,23,76,2323,Le Havre
76197,Criquetot-sur-Longueville,23,76,2322,Dieppe
76198,Criquetot-sur-Ouville,23,76,2321,Rouen
76199,Criquiers,23,76,2308,Vallée-de-la-Bresle
76200,Critot,23,76,2321,Rouen
76201,Croisy-sur-Andelle,23,76,2321,Rouen
76202,Croixdalle,23,76,2322,Dieppe
76203,Croix-Mare,23,76,2321,Rouen
76204,Cropus,23,76,2322,Dieppe
76205,Crosville-sur-Scie,23,76,2322,Dieppe
76206,Cuverville,23,76,2323,Le Havre
76207,Cuverville-sur-Yères,23,76,2308,Vallée-de-la-Bresle
76208,Cuy-Saint-Fiacre,23,76,2307,Pays-de-Bray
76209,Dampierre-en-Bray,23,76,2307,Pays-de-Bray
76210,Dampierre-Saint-Nicolas,23,76,2322,Dieppe
76211,Dancourt,23,76,2308,Vallée-de-la-Bresle
76212,Darnétal,23,76,2321,Rouen
76213,Daubeuf-Serville,23,76,2311,Fécamp
76214,Dénestanville,23,76,2322,Dieppe
76215,Derchigny,23,76,2322,Dieppe
76216,Déville-lès-Rouen,23,76,2321,Rouen
76217,Dieppe,23,76,2322,Dieppe
76218,Doudeauville,23,76,2307,Pays-de-Bray
76219,Doudeville,23,76,2323,Le Havre
76220,Douvrend,23,76,2322,Dieppe
76221,Drosay,23,76,2323,Le Havre
76222,Duclair,23,76,2321,Rouen
76223,Écalles-Alix,23,76,2321,Rouen
76224,Écrainville,23,76,2323,Le Havre
76225,Écretteville-lès-Baons,23,76,2324,Lillebonne
76226,Écretteville-sur-Mer,23,76,2311,Fécamp
76227,Ectot-l'Auber,23,76,2321,Rouen
76228,Ectot-lès-Baons,23,76,2324,Lillebonne
76229,Elbeuf-en-Bray,23,76,2307,Pays-de-Bray
76230,Elbeuf-sur-Andelle,23,76,2321,Rouen
76231,Elbeuf,23,76,2321,Rouen
76232,Életot,23,76,2311,Fécamp
76233,Ellecourt,23,76,2308,Vallée-de-la-Bresle
76234,Émanville,23,76,2321,Rouen
76235,Envermeu,23,76,2322,Dieppe
76236,Envronville,23,76,2323,Le Havre
76237,Épinay-sur-Duclair,23,76,2321,Rouen
76238,Épouville,23,76,2323,Le Havre
76239,Épretot,23,76,2323,Le Havre
76240,Épreville,23,76,2311,Fécamp
76241,Ermenouville,23,76,2323,Le Havre
76242,Ernemont-la-Villette,23,76,2307,Pays-de-Bray
76243,Ernemont-sur-Buchy,23,76,2321,Rouen
76244,Esclavelles,23,76,2307,Pays-de-Bray
76245,Eslettes,23,76,2321,Rouen
76247,Esteville,23,76,2321,Rouen
76248,Estouteville-Écalles,23,76,2321,Rouen
76249,Étaimpuis,23,76,2321,Rouen
76250,Étainhus,23,76,2323,Le Havre
76251,Étalleville,23,76,2323,Le Havre
76252,Étalondes,23,76,2308,Vallée-de-la-Bresle
76253,Étoutteville,23,76,2324,Lillebonne
76254,Étretat,23,76,2323,Le Havre
76255,Eu,23,76,2308,Vallée-de-la-Bresle
76257,Fallencourt,23,76,2308,Vallée-de-la-Bresle
76258,Fauville-en-Caux,23,76,2323,Le Havre
76259,Fécamp,23,76,2311,Fécamp
76260,Ferrières-en-Bray,23,76,2307,Pays-de-Bray
76261,La Ferté-Saint-Samson,23,76,2307,Pays-de-Bray
76262,Fesques,23,76,2307,Pays-de-Bray
76263,La Feuillie,23,76,2321,Rouen
76264,Flamanville,23,76,2321,Rouen
76265,Flamets-Frétils,23,76,2307,Pays-de-Bray
76266,Flocques,23,76,2308,Vallée-de-la-Bresle
76267,La Folletière,23,76,2324,Lillebonne
76268,Fongueusemare,23,76,2323,Le Havre
76269,Fontaine-en-Bray,23,76,2321,Rouen
76270,Fontaine-la-Mallet,23,76,2323,Le Havre
76271,Fontaine-le-Bourg,23,76,2321,Rouen
76272,Fontaine-le-Dun,23,76,2322,Dieppe
76273,Fontaine-sous-Préaux,23,76,2321,Rouen
76274,La Fontelaye,23,76,2321,Rouen
76275,Fontenay,23,76,2323,Le Havre
76276,Forges-les-Eaux,23,76,2307,Pays-de-Bray
76277,Le Fossé,23,76,2307,Pays-de-Bray
76278,Foucarmont,23,76,2308,Vallée-de-la-Bresle
76279,Foucart,23,76,2323,Le Havre
76280,Fréauville,23,76,2322,Dieppe
76281,La Frénaye,23,76,2324,Lillebonne
76282,Freneuse,23,76,2321,Rouen
76283,Fresles,23,76,2307,Pays-de-Bray
76284,Fresnay-le-Long,23,76,2321,Rouen
76285,Fresne-le-Plan,23,76,2321,Rouen
76286,Fresnoy-Folny,23,76,2308,Vallée-de-la-Bresle
76287,Fresquiennes,23,76,2321,Rouen
76288,Freulleville,23,76,2322,Dieppe
76289,Fréville,23,76,2321,Rouen
76290,Frichemesnil,23,76,2321,Rouen
76291,Froberville,23,76,2311,Fécamp
76292,Fry,23,76,2321,Rouen
76293,Fultot,23,76,2323,Le Havre
76294,La Gaillarde,23,76,2322,Dieppe
76295,Gaillefontaine,23,76,2307,Pays-de-Bray
76296,Gainneville,23,76,2323,Le Havre
76297,Gancourt-Saint-Étienne,23,76,2307,Pays-de-Bray
76298,Ganzeville,23,76,2311,Fécamp
76299,Gerponville,23,76,2311,Fécamp
76300,Gerville,23,76,2311,Fécamp
76301,Glicourt,23,76,2322,Dieppe
76302,Goderville,23,76,2323,Le Havre
76303,Gommerville,23,76,2323,Le Havre
76304,Gonfreville-Caillot,23,76,2323,Le Havre
76305,Gonfreville-l'Orcher,23,76,2323,Le Havre
76306,Gonnetot,23,76,2322,Dieppe
76307,Gonneville-la-Mallet,23,76,2323,Le Havre
76308,Gonneville-sur-Scie,23,76,2322,Dieppe
76309,Gonzeville,23,76,2323,Le Havre
76310,Gouchaupre,23,76,2322,Dieppe
76311,Goupillières,23,76,2321,Rouen
76312,Gournay-en-Bray,23,76,2307,Pays-de-Bray
76313,Gouy,23,76,2321,Rouen
76314,Graimbouville,23,76,2323,Le Havre
76315,Grainville-la-Teinturière,23,76,2323,Le Havre
76316,Grainville-sur-Ry,23,76,2321,Rouen
76317,Grainville-Ymauville,23,76,2323,Le Havre
76318,Grand-Camp,23,76,2324,Lillebonne
76319,Grand-Couronne,23,76,2321,Rouen
76320,Grandcourt,23,76,2308,Vallée-de-la-Bresle
76321,Les Grandes-Ventes,23,76,2322,Dieppe
76322,Le Grand-Quevilly,23,76,2321,Rouen
76323,Graval,23,76,2307,Pays-de-Bray
76324,Grèges,23,76,2322,Dieppe
76325,Grémonville,23,76,2324,Lillebonne
76326,Greny,23,76,2322,Dieppe
76327,Greuville,23,76,2322,Dieppe
76328,Grigneuseville,23,76,2321,Rouen
76329,Gruchet-le-Valasse,23,76,2323,Le Havre
76330,Gruchet-Saint-Siméon,23,76,2322,Dieppe
76331,Grugny,23,76,2321,Rouen
76332,Grumesnil,23,76,2307,Pays-de-Bray
76333,Guerville,23,76,2308,Vallée-de-la-Bresle
76334,Gueures,23,76,2322,Dieppe
76335,Gueutteville,23,76,2321,Rouen
76336,Gueutteville-les-Grès,23,76,2323,Le Havre
76337,Guilmécourt,23,76,2308,Vallée-de-la-Bresle
76338,La Hallotière,23,76,2321,Rouen
76339,Le Hanouard,23,76,2323,Le Havre
76340,Harcanville,23,76,2323,Le Havre
76341,Harfleur,23,76,2323,Le Havre
76342,Hattenville,23,76,2323,Le Havre
76343,Haucourt,23,76,2307,Pays-de-Bray
76344,Haudricourt,23,76,2308,Vallée-de-la-Bresle
76345,Haussez,23,76,2307,Pays-de-Bray
76346,Hautot-l'Auvray,23,76,2323,Le Havre
76347,Hautot-le-Vatois,23,76,2324,Lillebonne
76348,Hautot-Saint-Sulpice,23,76,2324,Lillebonne
76349,Hautot-sur-Mer,23,76,2322,Dieppe
76350,Hautot-sur-Seine,23,76,2321,Rouen
76351,Le Havre,23,76,2323,Le Havre
76352,La Haye,23,76,2321,Rouen
76353,Héberville,23,76,2323,Le Havre
76354,Hénouville,23,76,2321,Rouen
76355,Héricourt-en-Caux,23,76,2323,Le Havre
76356,Hermanville,23,76,2322,Dieppe
76357,Hermeville,23,76,2323,Le Havre
76358,Le Héron,23,76,2321,Rouen
76359,Héronchelles,23,76,2321,Rouen
76360,Heugleville-sur-Scie,23,76,2321,Rouen
76361,Heuqueville,23,76,2323,Le Havre
76362,Heurteauville,23,76,2321,Rouen
76363,Hodeng-au-Bosc,23,76,2308,Vallée-de-la-Bresle
76364,Hodeng-Hodenger,23,76,2307,Pays-de-Bray
76365,Houdetot,23,76,2323,Le Havre
76366,Le Houlme,23,76,2321,Rouen
76367,Houppeville,23,76,2321,Rouen
76368,Houquetot,23,76,2323,Le Havre
76369,La Houssaye-Béranger,23,76,2321,Rouen
76370,Hugleville-en-Caux,23,76,2321,Rouen
76371,Les Ifs,23,76,2322,Dieppe
76372,Illois,23,76,2308,Vallée-de-la-Bresle
76373,Imbleville,23,76,2321,Rouen
76374,Incheville,23,76,2308,Vallée-de-la-Bresle
76375,Ingouville,23,76,2323,Le Havre
76376,Intraville,23,76,2322,Dieppe
76377,Isneauville,23,76,2321,Rouen
76378,Jumièges,23,76,2321,Rouen
76379,Lamberville,23,76,2322,Dieppe
76380,Lammerville,23,76,2322,Dieppe
76381,Landes-Vieilles-et-Neuves,23,76,2308,Vallée-de-la-Bresle
76382,Lanquetot,23,76,2323,Le Havre
76383,Lestanville,23,76,2321,Rouen
76384,Lillebonne,23,76,2324,Lillebonne
76385,Limésy,23,76,2321,Rouen
76386,Limpiville,23,76,2311,Fécamp
76387,Lindebeuf,23,76,2321,Rouen
76388,Lintot,23,76,2324,Lillebonne
76389,Lintot-les-Bois,23,76,2322,Dieppe
76390,Les Loges,23,76,2311,Fécamp
76391,La Londe,23,76,2321,Rouen
76392,Londinières,23,76,2322,Dieppe
76393,Longmesnil,23,76,2307,Pays-de-Bray
76394,Longroy,23,76,2308,Vallée-de-la-Bresle
76395,Longueil,23,76,2322,Dieppe
76396,Longuerue,23,76,2321,Rouen
76397,Longueville-sur-Scie,23,76,2322,Dieppe
76398,Louvetot,23,76,2324,Lillebonne
76399,Lucy,23,76,2307,Pays-de-Bray
76400,Luneray,23,76,2322,Dieppe
76401,La Mailleraye-sur-Seine,23,76,2321,Rouen
76402,Malaunay,23,76,2321,Rouen
76403,Malleville-les-Grès,23,76,2323,Le Havre
76404,Manéglise,23,76,2323,Le Havre
76405,Manéhouville,23,76,2322,Dieppe
76406,Maniquerville,23,76,2311,Fécamp
76407,Manneville-ès-Plains,23,76,2323,Le Havre
76408,Manneville-la-Goupil,23,76,2323,Le Havre
76409,Mannevillette,23,76,2323,Le Havre
76410,Maromme,23,76,2321,Rouen
76411,Marques,23,76,2308,Vallée-de-la-Bresle
76412,Martainville-Épreville,23,76,2321,Rouen
76413,Martigny,23,76,2322,Dieppe
76414,Martin-Église,23,76,2322,Dieppe
76415,Massy,23,76,2307,Pays-de-Bray
76416,Mathonville,23,76,2321,Rouen
76417,Maucomble,23,76,2321,Rouen
76418,Maulévrier-Sainte-Gertrude,23,76,2324,Lillebonne
76419,Mauny,23,76,2321,Rouen
76420,Mauquenchy,23,76,2307,Pays-de-Bray
76421,Mélamare,23,76,2323,Le Havre
76422,Melleville,23,76,2308,Vallée-de-la-Bresle
76423,Ménerval,23,76,2307,Pays-de-Bray
76424,Ménonval,23,76,2307,Pays-de-Bray
76425,Mentheville,23,76,2323,Le Havre
76426,Mésangueville,23,76,2321,Rouen
76427,Mesnières-en-Bray,23,76,2307,Pays-de-Bray
76428,Le Mesnil-Durdent,23,76,2323,Le Havre
76429,Le Mesnil-Esnard,23,76,2321,Rouen
76430,Mesnil-Follemprise,23,76,2322,Dieppe
76431,Le Mesnil-Lieubray,23,76,2321,Rouen
76432,Mesnil-Mauger,23,76,2307,Pays-de-Bray
76433,Mesnil-Panneville,23,76,2321,Rouen
76434,Mesnil-Raoul,23,76,2321,Rouen
76435,Le Mesnil-Réaume,23,76,2308,Vallée-de-la-Bresle
76436,Le Mesnil-sous-Jumièges,23,76,2321,Rouen
76437,Meulers,23,76,2322,Dieppe
76438,Millebosc,23,76,2308,Vallée-de-la-Bresle
76439,Mirville,23,76,2323,Le Havre
76440,Molagnies,23,76,2307,Pays-de-Bray
76441,Monchaux-Soreng,23,76,2308,Vallée-de-la-Bresle
76442,Monchy-sur-Eu,23,76,2308,Vallée-de-la-Bresle
76443,Mont-Cauvaire,23,76,2321,Rouen
76444,Mont-de-l'If,23,76,2321,Rouen
76445,Montérolier,23,76,2321,Rouen
76446,Montigny,23,76,2321,Rouen
76447,Montivilliers,23,76,2323,Le Havre
76448,Montmain,23,76,2321,Rouen
76449,Montreuil-en-Caux,23,76,2321,Rouen
76450,Montroty,23,76,2307,Pays-de-Bray
76451,Mont-Saint-Aignan,23,76,2321,Rouen
76452,Montville,23,76,2321,Rouen
76453,Morgny-la-Pommeraye,23,76,2321,Rouen
76454,Mortemer,23,76,2307,Pays-de-Bray
76455,Morville-sur-Andelle,23,76,2321,Rouen
76456,Motteville,23,76,2321,Rouen
76457,Moulineaux,23,76,2321,Rouen
76458,Muchedent,23,76,2322,Dieppe
76459,Nesle-Hodeng,23,76,2307,Pays-de-Bray
76460,Nesle-Normandeuse,23,76,2308,Vallée-de-la-Bresle
76461,Neufbosc,23,76,2321,Rouen
76462,Neufchâtel-en-Bray,23,76,2307,Pays-de-Bray
76463,Neuf-Marché,23,76,2307,Pays-de-Bray
76464,La Neuville-Chant-d'Oisel,23,76,2321,Rouen
76465,Neuville-Ferrières,23,76,2307,Pays-de-Bray
76467,Néville,23,76,2323,Le Havre
76468,Nointot,23,76,2323,Le Havre
76469,Nolléval,23,76,2321,Rouen
76470,Normanville,23,76,2323,Le Havre
76471,Norville,23,76,2324,Lillebonne
76472,Notre-Dame-d'Aliermont,23,76,2322,Dieppe
76473,Notre-Dame-de-Bliquetuit,23,76,2321,Rouen
76474,Notre-Dame-de-Bondeville,23,76,2321,Rouen
76475,Franqueville-Saint-Pierre,23,76,2321,Rouen
76476,Notre-Dame-de-Gravenchon,23,76,2324,Lillebonne
76477,Notre-Dame-du-Bec,23,76,2323,Le Havre
76478,Notre-Dame-du-Parc,23,76,2322,Dieppe
76479,Nullemont,23,76,2308,Vallée-de-la-Bresle
76480,Ocqueville,23,76,2323,Le Havre
76481,Octeville-sur-Mer,23,76,2323,Le Havre
76482,Offranville,23,76,2322,Dieppe
76483,Oherville,23,76,2323,Le Havre
76484,Oissel,23,76,2321,Rouen
76485,Omonville,23,76,2322,Dieppe
76486,Orival,23,76,2321,Rouen
76487,Osmoy-Saint-Valery,23,76,2307,Pays-de-Bray
76488,Ouainville,23,76,2323,Le Havre
76489,Oudalle,23,76,2323,Le Havre
76490,Ourville-en-Caux,23,76,2323,Le Havre
76491,Ouville-l'Abbaye,23,76,2321,Rouen
76492,Ouville-la-Rivière,23,76,2322,Dieppe
76493,Paluel,23,76,2323,Le Havre
76494,Parc-d'Anxtot,23,76,2323,Le Havre
76495,Pavilly,23,76,2321,Rouen
76496,Penly,23,76,2322,Dieppe
76497,Petit-Couronne,23,76,2321,Rouen
76498,Le Petit-Quevilly,23,76,2321,Rouen
76499,Petiville,23,76,2324,Lillebonne
76500,Pierrecourt,23,76,2308,Vallée-de-la-Bresle
76501,Pierrefiques,23,76,2323,Le Havre
76502,Pierreval,23,76,2321,Rouen
76503,Pissy-Pôville,23,76,2321,Rouen
76504,Pleine-Sève,23,76,2323,Le Havre
76505,Pommereux,23,76,2307,Pays-de-Bray
76506,Pommeréval,23,76,2321,Rouen
76507,Ponts-et-Marais,23,76,2308,Vallée-de-la-Bresle
76508,La Poterie-Cap-d'Antifer,23,76,2323,Le Havre
76509,Préaux,23,76,2321,Rouen
76510,Prétot-Vicquemare,23,76,2323,Le Havre
76511,Preuseville,23,76,2308,Vallée-de-la-Bresle
76512,Puisenval,23,76,2308,Vallée-de-la-Bresle
76513,Quevillon,23,76,2321,Rouen
76514,Quévreville-la-Poterie,23,76,2321,Rouen
76515,Quiberville,23,76,2322,Dieppe
76516,Quièvrecourt,23,76,2307,Pays-de-Bray
76517,Quincampoix,23,76,2321,Rouen
76518,Raffetot,23,76,2323,Le Havre
76519,Rainfreville,23,76,2322,Dieppe
76520,Réalcamp,23,76,2308,Vallée-de-la-Bresle
76521,Rebets,23,76,2321,Rouen
76522,La Remuée,23,76,2323,Le Havre
76523,Rétonval,23,76,2308,Vallée-de-la-Bresle
76524,Reuville,23,76,2322,Dieppe
76525,Ricarville,23,76,2323,Le Havre
76526,Ricarville-du-Val,23,76,2322,Dieppe
76527,Richemont,23,76,2308,Vallée-de-la-Bresle
76528,Rieux,23,76,2308,Vallée-de-la-Bresle
76529,Riville,23,76,2311,Fécamp
76530,Robertot,23,76,2323,Le Havre
76531,Rocquefort,23,76,2324,Lillebonne
76532,Rocquemont,23,76,2321,Rouen
76533,Rogerville,23,76,2323,Le Havre
76534,Rolleville,23,76,2323,Le Havre
